rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20249255,만약에 우리,2025-12-31,723605400,30.9,165047580,29.5,7478821810,72659,14381,24.7,778806,1043,3332,2026-01-09,2026-08-15 16:13:13
2,0,OLD,20256396,아바타: 불과 재,2025-12-17,729294750,31.1,155021950,27,67428435490,58050,10520,22.1,5821422,1511,4147,2026-01-09,2026-08-15 16:13:13
3,0,OLD,20252432,주토피아 2,2025-11-26,246648440,10.5,38908900,18.7,78954903230,25685,3285,14.7,8205967,801,2110,2026-01-09,2026-08-15 16:13:13
4,0,OLD,20247457,신의악단,2025-12-31,164510860,7.0,20781320,14.5,1731495370,16892,1599,10.5,187466,572,963,2026-01-09,2026-08-15 16:13:13
5,0,OLD,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,161301550,6.9,30417230,23.2,7055044850,16298,2473,17.9,729850,658,1211,2026-01-09,2026-08-15 16:13:13
6,0,OLD,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,54767300,2.3,2575100,4.9,4090995730,5650,-54,-0.9,430544,421,523,2026-01-09,2026-08-15 16:13:13
7,0,OLD,20250115,굿 포츈,2026-01-07,31671900,1.4,-5005960,-13.6,123312860,3700,-622,-14.4,14494,371,498,2026-01-09,2026-08-15 16:13:13
8,1,OLD,20259250,피렌체,2026-01-07,18809220,0.8,751120,4.2,85373520,2216,58,2.7,9691,173,202,2026-01-09,2026-08-15 16:13:13
9,2,OLD,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,18580700,0.8,2529640,15.8,637367010,2213,333,17.7,70455,274,301,2026-01-09,2026-08-15 16:13:13
10,-2,OLD,20259563,파더 마더 시스터 브라더,2025-12-31,15903100,0.7,-4726200,-22.9,206325760,1859,-651,-25.9,22603,84,90,2026-01-09,2026-08-15 16:13:13
