rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259781,토이 스토리 5,2026-06-17,663139770,40.4,-334386020,-33.5,1684482560,63122,-31572,-33.3,159353,1495,5801,2026-06-18,2026-08-15 15:58:15
2,0,OLD,20252402,군체,2026-05-21,296296190,18.1,-12430570,-4,56341412230,29223,-1683,-5.4,5338840,914,2752,2026-06-18,2026-08-15 15:58:15
3,0,OLD,20248252,와일드 씽,2026-06-03,220573200,13.4,-15086720,-6.4,9355348120,23360,-1907,-7.5,967000,786,2286,2026-06-18,2026-08-15 15:58:15
4,0,OLD,20263030,백룸,2026-05-27,116524030,7.1,10394610,9.8,10854647470,10760,862,8.7,1020852,495,876,2026-06-18,2026-08-15 15:58:15
5,31,OLD,20263948,에픽: 엘비스 프레슬리 콘서트,2026-07-01,34629000,2.1,33747000,3826.2,35511000,4947,4821,3826.2,5073,26,26,2026-06-18,2026-08-15 15:58:15
6,0,OLD,20250655,디스클로저 데이,2026-06-10,45830060,2.8,-8047330,-14.9,2439548470,4549,-1051,-18.8,225161,543,781,2026-06-18,2026-08-15 15:58:15
7,-2,OLD,20248484,신사: 악귀의 속삭임,2026-06-17,37817500,2.3,-28941950,-43.4,123872950,4213,-2932,-41,13110,209,366,2026-06-18,2026-08-15 15:58:15
8,-1,OLD,20261766,상자 속의 양,2026-06-10,31270400,1.9,-344440,-1.1,493412260,3636,-25,-0.7,54411,232,278,2026-06-18,2026-08-15 15:58:15
9,0,OLD,20259626,마이클,2026-05-13,28982150,1.8,9410620,48.1,17605759440,2693,813,43.2,1600369,213,255,2026-06-18,2026-08-15 15:58:15
10,-2,OLD,20149629,비긴 어게인,2014-08-13,24145300,1.5,-10032450,-29.4,29642755621,2180,-935,-30,3718733,115,188,2026-06-18,2026-08-15 15:58:15
