rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242964,얼굴,2025-09-11,292015980,25.3,-658699150,-69.3,7812963920,29018,-61678,-68,751881,942,3293,2025-09-22,2026-08-15 16:18:02
2,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,223255570,19.3,-650006930,-74.4,52367248840,19985,-58031,-74.4,4820757,901,2458,2025-09-22,2026-08-15 16:18:02
3,0,NEW,20243561,어쩔수가없다,2025-09-24,100172700,8.7,100172700,100,101068700,8261,8261,100,8325,40,48,2025-09-22,2026-08-15 16:18:02
4,-1,OLD,20030047,모노노케 히메,2003-04-25,52736560,4.6,-134176650,-71.8,1709562180,4975,-11726,-70.2,133691,491,808,2025-09-22,2026-08-15 16:18:02
5,-1,OLD,20254501,F1 더 무비,2025-06-25,34395220,3.0,-61908460,-64.3,54210501370,4845,-8801,-64.5,5115417,496,732,2025-09-22,2026-08-15 16:18:02
6,0,OLD,20245485,귀시,2025-09-17,40846400,3.5,-81911440,-66.7,596876310,4120,-7748,-65.3,59190,477,787,2025-09-22,2026-08-15 16:18:02
7,-2,OLD,20257095,명탐정 코난: 17년 전의 진상,2025-09-19,38533000,3.3,-104619700,-73.1,546627100,3644,-9633,-72.6,50365,232,514,2025-09-22,2026-08-15 16:18:02
8,-1,OLD,20233039,살인자 리포트,2025-09-05,34726780,3.0,-43257500,-55.5,3558835560,3573,-3984,-52.7,355519,444,727,2025-09-22,2026-08-15 16:18:02
9,0,OLD,20241941,좀비딸,2025-07-30,20444800,1.8,-24686580,-54.7,52952652390,2880,-3594,-55.5,5614364,271,330,2025-09-22,2026-08-15 16:18:02
10,1,OLD,20161872,너의 이름은.,2017-01-04,47300100,4.1,-54961800,-53.7,32451280587,2840,-3477,-55,3959033,35,36,2025-09-22,2026-08-15 16:18:02
