rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,1002153910,52.4,-151614890,-13.1,134561160890,107184,-16918,-13.6,13953353,1563,6045,2026-03-19,2026-08-15 16:05:03
2,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,613563010,32.1,-235543490,-27.7,1494635040,53227,-22776,-30,131281,1321,3977,2026-03-19,2026-08-15 16:05:03
3,0,OLD,20241575,메소드연기,2026-03-18,60543900,3.2,-10389370,-14.6,169279740,6991,-1277,-15.4,18847,513,761,2026-03-19,2026-08-15 16:05:03
4,0,OLD,20256283,호퍼스,2026-03-04,44784540,2.3,-5114160,-10.2,5530472890,4621,-586,-11.3,557648,422,606,2026-03-19,2026-08-15 16:05:03
5,0,OLD,20261804,폭탄,2026-03-18,21949100,1.1,-4171000,-16,57673200,3194,-589,-15.6,8349,176,312,2026-03-19,2026-08-15 16:05:03
6,0,OLD,20232662,삼악도,2026-03-11,21249100,1.1,-1062600,-4.8,651213200,2543,58,2.3,70711,182,254,2026-03-19,2026-08-15 16:05:03
7,5,OLD,20060033,오만과 편견,2006-03-24,13114600,0.7,4844400,58.6,5715949300,1285,484,60.4,902878,82,120,2026-03-19,2026-08-15 16:05:03
8,0,OLD,20261437,녹나무의 파수꾼,2026-03-18,10394400,0.5,-4013760,-27.9,24802560,1120,-428,-27.6,2668,270,389,2026-03-19,2026-08-15 16:05:03
9,2,OLD,20261694,투어스 브이알 콘서트 : 러쉬로드,2026-03-04,27232000,1.4,-1600000,-5.5,531303500,851,-50,-5.5,16719,1,8,2026-03-19,2026-08-15 16:05:03
10,-1,OLD,19950084,쇼생크 탈출,1995-02-04,8293100,0.4,-3551400,-30,517604586,814,-354,-30.3,59591,55,67,2026-03-19,2026-08-15 16:05:03
