rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242402,눈동자,2026-06-24,502105750,31.5,17851790,3.7,4854596960,50720,1622,3.3,482855,894,2870,2026-07-02,2026-08-15 15:58:00
2,0,OLD,20259781,토이 스토리 5,2026-06-17,445949430,28.0,13797510,3.2,18407669580,45353,1289,2.9,1789447,1043,3434,2026-07-02,2026-08-15 15:58:00
3,1,OLD,20252402,군체,2026-05-21,130457230,8.2,-10854820,-7.7,60795783220,13009,-979,-7,5771234,667,1465,2026-07-02,2026-08-15 15:58:00
4,-1,OLD,20263530,마티 슈프림,2026-07-01,103410000,6.5,-90494300,-46.7,320570300,10360,-9624,-48.2,31761,686,1464,2026-07-02,2026-08-15 15:58:00
5,1,OLD,20248252,와일드 씽,2026-06-03,64777100,4.1,-6510370,-9.1,12279743980,6987,-792,-10.2,1268370,576,965,2026-07-02,2026-08-15 15:58:00
6,-1,OLD,20264056,그린랜드 2: 마이그레이션,2026-07-01,56349380,3.5,-19029660,-25.2,136426770,6288,-1877,-23,14871,374,709,2026-07-02,2026-08-15 15:58:00
7,2,OLD,20263030,백룸,2026-05-27,40302970,2.5,191270,0.5,12503910910,3843,-23,-0.6,1172004,237,312,2026-07-02,2026-08-15 15:58:00
8,-1,OLD,20264027,극장판 도라에몽: 신 진구의 해저비밀성,2026-07-01,28634200,1.8,-26973500,-48.5,95060900,3157,-3462,-52.3,10678,143,495,2026-07-02,2026-08-15 15:58:00
9,-1,OLD,20264427,극장판 암살교실 모두의 시간,2026-07-01,28552350,1.8,-23093450,-44.7,80198150,2680,-2165,-44.7,7525,145,210,2026-07-02,2026-08-15 15:58:00
10,0,OLD,20250489,슈퍼걸,2026-06-24,24055970,1.5,-6568170,-21.4,1337089860,2567,-626,-19.6,129963,471,619,2026-07-02,2026-08-15 15:58:00
