rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20254121,살목지,2026-04-08,693399620,42.2,37803900,5.8,9645083300,68743,4057,6.3,931059,1324,4776,2026-04-15,2026-08-11 11:43:32
2,1,OLD,20261782,프로젝트 헤일메리,2026-03-18,235913980,14.3,-2310130,-1,23761760010,21338,303,1.4,2108155,966,2387,2026-04-15,2026-08-11 11:43:32
3,-1,OLD,20242837,왕과 사는 남자,2026-02-04,184510230,11.2,-30639230,-14.2,158923047440,20422,-3432,-14.4,16465304,777,2047,2026-04-15,2026-08-11 11:43:32
4,0,OLD,20247648,내 이름은,2026-04-15,142110180,8.6,124605180,711.8,221931180,17069,15124,777.6,25389,667,1594,2026-04-15,2026-08-11 11:43:32
5,10,OLD,20070602,마녀배달부 키키,2007-11-22,113331250,6.9,107009750,1692.8,696163854,9821,9465,2658.7,77563,346,547,2026-04-15,2026-08-11 11:43:32
6,0,NEW,20262383,쉘터,2026-04-15,25533300,1.6,25533300,100,25533300,3789,3789,100,3789,174,298,2026-04-15,2026-08-11 11:43:32
7,0,NEW,20249507,극장판 하이큐!! 쓰레기장의 결전,2024-05-15,29562600,1.8,29562600,100,7675507067,2336,2336,100,748321,108,153,2026-04-15,2026-08-11 11:43:32
8,1,OLD,20261622,위 리브 인 타임,2026-04-08,13409300,0.8,6054950,82.3,191004450,2282,1519,199.1,25197,134,176,2026-04-15,2026-08-11 11:43:32
9,0,NEW,19980231,트루먼 쇼,1998-10-24,22443050,1.4,22443050,100,167480550,2101,2101,100,22092,69,164,2026-04-15,2026-08-11 11:43:32
10,0,NEW,20259339,힌드의 목소리,2026-04-15,14327150,0.9,14327150,100,44614420,1742,1742,100,4592,116,145,2026-04-15,2026-08-11 11:43:32
