rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20233219,호프,2026-07-15,1346667560,66.2,2386100,0.2,27948024860,131739,2840,2.2,2533328,2230,7678,2026-07-22,2026-08-11 11:42:35
2,0,OLD,20261784,미니언즈 & 몬스터즈,2026-07-15,175919190,8.6,-9954340,-5.4,4422796420,18075,-690,-3.7,428335,759,1891,2026-07-22,2026-08-11 11:42:35
3,0,OLD,20259946,모아나,2026-07-08,132122460,6.5,5250390,4.1,8758219850,13159,525,4.2,808974,709,1378,2026-07-22,2026-08-11 11:42:35
4,0,OLD,20242402,눈동자,2026-06-24,114971420,5.7,-11452180,-9.1,15103739850,11292,-1049,-8.5,1465058,610,1092,2026-07-22,2026-08-11 11:42:35
5,0,OLD,20259781,토이 스토리 5,2026-06-17,88939870,4.4,4784580,5.7,28591396260,9028,628,7.5,2775101,517,792,2026-07-22,2026-08-11 11:42:35
6,0,OLD,20262902,다윗,2026-07-10,28969150,1.4,-3865600,-11.8,1671505970,3002,-360,-10.7,169356,305,376,2026-07-22,2026-08-11 11:42:35
7,0,NEW,20264753,호컴,2026-07-22,17871200,0.9,17871200,100,27511200,2032,2032,100,3142,124,192,2026-07-22,2026-08-11 11:42:35
8,0,NEW,20236493,지느러미,2026-07-22,14895450,0.7,14895450,100,25387750,1543,1543,100,2542,54,70,2026-07-22,2026-08-11 11:42:35
9,-2,OLD,20252402,군체,2026-05-21,15012200,0.7,1872800,14.3,62637332850,1414,162,12.9,5944906,145,174,2026-07-22,2026-08-11 11:42:35
10,-1,OLD,20263530,마티 슈프림,2026-07-01,12745350,0.6,4282250,50.6,1292726080,1216,401,49.2,119995,58,71,2026-07-22,2026-08-11 11:42:35
