rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,10,OLD,20242837,왕과 사는 남자,2026-02-04,1076238210,50.8,1052527210,4439,1365519680,117783,115173,4412.8,147538,1658,6932,2026-02-04,2026-08-11 11:44:14
2,-1,OLD,20249255,만약에 우리,2025-12-31,157439930,7.4,-65617400,-29.4,23290360010,16140,-6899,-29.9,2386380,633,1577,2026-02-04,2026-08-11 11:44:14
3,24,OLD,20261439,"2024.12.03 그날 조작된 내란, 감춰진 진실",2026-02-04,162225820,7.7,158289820,4021.6,199884820,16132,15676,3437.7,19832,145,229,2026-02-04,2026-08-11 11:44:14
4,-2,OLD,20247457,신의악단,2025-12-31,135235470,6.4,-72515220,-34.9,9456172270,15039,-7674,-33.8,994476,607,1253,2026-02-04,2026-08-11 11:44:14
5,0,NEW,20250878,노 머시: 90분,2026-02-04,94786360,4.5,94786360,100,162854360,10152,10152,100,17430,538,1413,2026-02-04,2026-08-11 11:44:14
6,0,NEW,20261526,아이엠스타!X프리파라 더 무비 -만남의 기적!-,2026-02-04,77110300,3.6,77110300,100,77110300,7064,7064,100,7064,118,160,2026-02-04,2026-08-11 11:44:14
7,0,NEW,20241266,휴민트,2026-02-11,46767000,2.2,46767000,100,63045000,4087,4087,100,5089,16,17,2026-02-04,2026-08-11 11:44:14
8,-5,OLD,20256396,아바타: 불과 재,2025-12-17,34391260,1.6,-68077230,-66.4,78331528730,3142,-4901,-60.9,6698467,304,377,2026-02-04,2026-08-11 11:44:14
9,0,NEW,20261041,스트레이 키즈 : 더 도미네이트 익스피리언스,2026-02-04,77574000,3.7,77574000,100,77574000,3029,3029,100,3029,103,184,2026-02-04,2026-08-11 11:44:14
10,0,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,19098040,0.9,-8900560,-31.8,12640530599,1925,-997,-34.1,1254724,96,145,2026-02-04,2026-08-11 11:44:14
