rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,NEW,20257658,극장판 주술회전: 회옥·옥절,2025-10-16,315389280,22.7,315389280,100,450252510,32333,32333,100,44059,694,2206,2025-10-16,2026-08-15 16:17:47
2,-1,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,292559460,21.1,-84590370,-22.4,21020447910,28390,-8229,-22.5,1969423,760,2505,2025-10-16,2026-08-15 16:17:47
3,-1,OLD,20228988,보스,2025-10-03,203409020,14.7,-25426650,-11.1,20625234010,22675,-2452,-9.8,2139702,811,2606,2025-10-16,2026-08-15 16:17:47
4,-1,OLD,20243561,어쩔수가없다,2025-09-24,144243800,10.4,-10712270,-6.9,26429500950,15898,-1067,-6.3,2698464,764,1863,2025-10-16,2026-08-15 16:17:47
5,1,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,90148150,6.5,-13420170,-13,4244967000,7966,-1243,-13.5,400474,529,1008,2025-10-16,2026-08-15 16:17:47
6,-2,OLD,20256684,웨폰,2025-10-15,71864640,5.2,-41563980,-36.6,188273260,7514,-4497,-37.4,19823,534,1072,2025-10-16,2026-08-15 16:17:47
7,-2,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,49221450,3.5,-48403150,-49.6,58638890020,5048,-5096,-50.2,5425366,411,568,2025-10-16,2026-08-15 16:17:47
8,-1,OLD,20257728,중간계,2025-10-15,17530100,1.3,-9572700,-35.3,58638900,3036,-1423,-31.9,9443,217,450,2025-10-16,2026-08-15 16:17:47
9,1,OLD,20243864,연의 편지,2025-10-01,20099060,1.4,-4512040,-18.3,1801276180,2277,-468,-17,191001,263,311,2025-10-16,2026-08-15 16:17:47
10,-1,OLD,20254021,트론: 아레스,2025-10-08,19840800,1.4,-9308400,-31.9,1725879900,2113,-903,-29.9,155195,321,407,2025-10-16,2026-08-15 16:17:47
