rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20254121,살목지,2026-04-08,473283220,48.3,-1191364920,-71.6,15602835180,46984,-114656,-70.9,1508805,1258,4669,2026-04-20,2026-08-15 16:01:29
2,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,179914270,18.3,-503459580,-73.7,26104902210,16038,-44833,-73.7,2314140,905,2179,2026-04-20,2026-08-15 16:01:29
3,0,OLD,20242837,왕과 사는 남자,2026-02-04,133738030,13.6,-239966950,-64.2,160278230850,14322,-22900,-61.5,16603832,700,1779,2026-04-20,2026-08-15 16:01:29
4,0,OLD,20247648,내 이름은,2026-04-15,74533540,7.6,-120411380,-61.8,975242630,8714,-12249,-58.4,108853,585,1311,2026-04-20,2026-08-15 16:01:29
5,1,OLD,20070602,마녀배달부 키키,2007-11-22,16513650,1.7,-56468960,-77.4,951060644,1521,-4145,-73.2,99015,270,336,2026-04-20,2026-08-15 16:01:29
6,3,OLD,20262639,노멀,2026-04-17,6923650,0.7,-8693600,-55.7,61157700,965,-1218,-55.8,8517,109,186,2026-04-20,2026-08-15 16:01:29
7,-2,OLD,20262907,고트: 더 레전드,2026-04-17,7016900,0.7,-71626830,-91.1,177333680,854,-7828,-90.2,19888,240,274,2026-04-20,2026-08-15 16:01:29
8,-1,OLD,20262383,쉘터,2026-04-15,7082200,0.7,-15435150,-68.5,112598050,851,-2435,-74.1,16182,146,217,2026-04-20,2026-08-15 16:01:29
9,5,OLD,20259339,힌드의 목소리,2026-04-15,5728410,0.6,-5379640,-48.4,101992580,696,-542,-43.8,11161,99,112,2026-04-20,2026-08-15 16:01:29
10,2,OLD,19980231,트루먼 쇼,1998-10-24,5747700,0.6,-16153950,-73.8,257754400,540,-1274,-70.2,29792,74,122,2026-04-20,2026-08-15 16:01:29
