rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,3086078010,58.5,-747868540,-19.5,34047039980,284962,-65801,-18.8,3153718,1995,7186,2025-08-31,2026-08-15 16:18:55
2,0,OLD,20241941,좀비딸,2025-07-30,761048990,14.4,-89454100,-10.5,50677473110,78593,-8562,-9.8,5347076,824,2343,2025-08-31,2026-08-15 16:18:55
3,0,OLD,20254501,F1 더 무비,2025-06-25,597184990,11.3,-69823620,-10.5,51134093100,58648,-5393,-8.4,4760384,761,1623,2025-08-31,2026-08-15 16:18:55
4,1,OLD,20256281,첫사랑 엔딩,2025-08-27,163152210,3.1,10046840,6.6,604434620,16434,1139,7.4,64337,458,628,2025-08-31,2026-08-15 16:18:55
5,-1,OLD,20256701,긴키 지방의 어느 장소에 대하여,2025-08-13,135236880,2.6,-32207320,-19.2,2557878590,12949,-3090,-19.3,250556,303,445,2025-08-31,2026-08-15 16:18:55
6,2,OLD,20254275,킹 오브 킹스,2025-07-16,70634000,1.3,24418300,52.8,12226901076,7867,2887,58,1296035,188,199,2025-08-31,2026-08-15 16:18:55
7,-1,OLD,20256202,노바디2,2025-08-27,69913400,1.3,-16010300,-18.6,404334500,7082,-1437,-16.9,46044,321,636,2025-08-31,2026-08-15 16:18:55
8,-1,OLD,20210546,악마가 이사왔다,2025-08-13,48449920,0.9,-10281680,-17.5,3963220310,5086,-1032,-16.9,417226,315,386,2025-08-31,2026-08-15 16:18:55
9,0,OLD,20256185,프리키 프라이데이 2,2025-08-27,39443640,0.7,-5334160,-11.9,204716350,4104,-547,-11.8,22556,368,476,2025-08-31,2026-08-15 16:18:55
10,0,OLD,20252680,스머프,2025-08-06,29760500,0.6,3725900,14.3,1646621840,3249,288,9.7,186276,144,149,2025-08-31,2026-08-15 16:18:55
