rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20241941,좀비딸,2025-07-30,2569869840,41.3,-265279130,-9.4,40771635820,261583,-29126,-10,4307714,1477,6413,2025-08-16,2026-08-15 16:20:44
2,0,OLD,20254501,F1 더 무비,2025-06-25,1462043500,23.5,-136030670,-8.5,44250997390,130471,-10415,-7.4,4102077,981,2845,2025-08-16,2026-08-15 16:20:44
3,0,OLD,20210546,악마가 이사왔다,2025-08-13,572753440,9.2,-147914440,-20.5,2140341490,57897,-16017,-21.7,224204,814,2933,2025-08-16,2026-08-15 16:20:44
4,0,OLD,20256701,긴키 지방의 어느 장소에 대하여,2025-08-13,269824960,4.3,17904780,7.1,799985060,25833,1459,6,78712,437,686,2025-08-16,2026-08-15 16:20:44
5,2,OLD,20248711,발레리나,2025-08-06,186195060,3.0,-10121340,-5.2,2732443620,18151,-991,-5.2,274531,540,859,2025-08-16,2026-08-15 16:20:44
6,-1,OLD,20254275,킹 오브 킹스,2025-07-16,168246630,2.7,-42303620,-20.1,11563291936,17779,-4039,-18.5,1224187,536,709,2025-08-16,2026-08-15 16:20:44
7,1,OLD,20247460,배드 가이즈 2,2025-07-30,116708880,1.9,-46791210,-28.6,3218699310,12506,-5213,-29.4,356838,500,622,2025-08-16,2026-08-15 16:20:44
8,-2,OLD,20252680,스머프,2025-08-06,110673980,1.8,-66536610,-37.5,1276965420,12034,-7209,-37.5,143431,517,659,2025-08-16,2026-08-15 16:20:44
9,0,NEW,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,191858500,3.1,191858500,100,202466500,11548,11548,100,12172,37,37,2025-08-16,2026-08-15 16:20:44
10,-1,OLD,20255655,식스데이즈,2025-08-13,115676000,1.9,-3454000,-2.9,685840000,5258,-157,-2.9,31354,117,250,2025-08-16,2026-08-15 16:20:44
