rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20254121,살목지,2026-04-08,1133087750,35.9,-411301940,-26.6,20521946720,109078,-38772,-26.2,1983754,1349,5326,2026-04-26,2026-08-11 11:43:26
2,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,541382840,17.2,-126109850,-18.9,28177701040,46552,-9737,-17.3,2490890,796,2008,2026-04-26,2026-08-11 11:43:26
3,0,OLD,20240532,짱구,2026-04-22,421721840,13.4,-22630760,-5.1,1596927230,42065,-2414,-5.4,163898,878,1925,2026-04-26,2026-08-11 11:43:26
4,0,OLD,20262685,란 12.3,2026-04-22,289701060,9.2,-48219250,-14.3,1361310540,28349,-4413,-13.5,133648,647,1865,2026-04-26,2026-08-11 11:43:26
5,0,OLD,20242837,왕과 사는 남자,2026-02-04,254317380,8.1,-25379430,-9.1,161285592470,25080,-2303,-8.4,16706796,674,1576,2026-04-26,2026-08-11 11:43:26
6,0,OLD,20247648,내 이름은,2026-04-15,99366130,3.2,-352370,-0.4,1448323570,10615,247,2.4,161606,558,883,2026-04-26,2026-08-11 11:43:26
7,0,OLD,20262657,리 크로닌의 미이라,2026-04-22,53875420,1.7,-18780840,-25.8,306916220,4731,-1760,-27.1,28187,332,471,2026-04-26,2026-08-11 11:43:26
8,2,OLD,20262907,고트: 더 레전드,2026-04-17,35797310,1.1,3086000,9.4,267596660,3908,291,8,30056,330,415,2026-04-26,2026-08-11 11:43:26
9,0,OLD,20070602,마녀배달부 키키,2007-11-22,50343200,1.6,-94750,-0.2,1132526834,3877,-425,-9.9,115695,128,155,2026-04-26,2026-08-11 11:43:26
10,-2,OLD,20262775,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,2026-04-22,51733000,1.6,-15572600,-23.1,283302100,3513,-928,-20.9,18411,90,146,2026-04-26,2026-08-11 11:43:26
