rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20250654,오디세이,2026-08-05,2619279760,54.8,-18219430,-0.7,31196541820,234831,-12487,-5,2850762,1726,4879,2026-08-13,2026-08-14 10:48:53
2,0,OLD,20262770,스파이더맨: 브랜드 뉴 데이,2026-07-29,1228315890,25.7,-158760260,-11.4,67808656280,121466,-25735,-17.5,6511546,1369,4118,2026-08-13,2026-08-14 10:48:53
3,0,OLD,20264635,명탐정 코난: 하이웨이의 타천사,2026-08-12,317151170,6.6,-318095150,-50.1,1065380210,32715,-35249,-51.9,109507,717,1541,2026-08-13,2026-08-14 10:48:53
4,0,OLD,20255484,오케이 마담2,2026-08-12,246023500,5.1,-116642760,-32.2,726640360,28054,-14872,-34.6,82986,857,2345,2026-08-13,2026-08-14 10:48:53
5,0,OLD,20262381,사랑의 하츄핑: 고래보석의 전설,2026-08-05,106874540,2.2,-25369620,-19.2,4685244010,12203,-2774,-18.5,499603,545,754,2026-08-13,2026-08-14 10:48:53
6,0,OLD,20233219,호프,2026-07-15,69280720,1.4,-5756830,-7.7,47524044870,6750,-881,-11.5,4436855,317,418,2026-08-13,2026-08-14 10:48:53
7,0,NEW,20262945,퍼피 구조대: 더 다이노 무비,2026-08-13,39257900,0.8,39257900,100,82410900,4240,4240,100,7986,289,314,2026-08-13,2026-08-14 10:48:53
8,0,NEW,20247458,경주기행,2026-08-26,28264000,0.6,28264000,100,28264000,3112,3112,100,3112,13,14,2026-08-13,2026-08-14 10:48:53
9,-2,OLD,20264148,어떻게 해야 했을까?,2026-07-29,22455950,0.5,-1415500,-5.9,596171350,2338,-396,-14.5,59813,53,94,2026-08-13,2026-08-14 10:48:53
10,2,OLD,20264879,청년 조용기,2026-09-11,13881000,0.3,7765000,127,40033000,1403,770,121.6,4091,5,13,2026-08-13,2026-08-14 10:48:53
