rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20241941,좀비딸,2025-07-30,475149940,29.8,-31700240,-6.3,44399066440,50380,-3571,-6.6,4684338,1267,4932,2025-08-20,2026-08-15 16:20:37
2,0,OLD,20254501,F1 더 무비,2025-06-25,420377440,26.4,31526530,8.1,46622304140,37646,2994,8.6,4314930,889,2522,2025-08-20,2026-08-15 16:20:37
3,0,OLD,20210546,악마가 이사왔다,2025-08-13,153599560,9.6,14917600,10.8,3030326970,17549,2213,14.4,318143,707,2139,2025-08-20,2026-08-15 16:20:37
4,0,OLD,20256701,긴키 지방의 어느 장소에 대하여,2025-08-13,104476950,6.6,-2107900,-2,1360236450,10273,-311,-2.9,133457,420,766,2025-08-20,2026-08-15 16:20:37
5,0,OLD,20248711,발레리나,2025-08-06,50606800,3.2,-591700,-1.2,3015433630,5155,-116,-2.2,302965,466,770,2025-08-20,2026-08-15 16:20:37
6,0,NEW,20255937,어글리 시스터,2025-08-20,45932400,2.9,45932400,100,47332400,5011,5011,100,5211,187,413,2025-08-20,2026-08-15 16:20:37
7,-1,OLD,20254275,킹 오브 킹스,2025-07-16,22495300,1.4,-7863000,-25.9,11825716786,2465,-885,-26.4,1252796,319,380,2025-08-20,2026-08-15 16:20:37
8,0,NEW,20110026,로마의 휴일,2025-08-20,20943600,1.3,20943600,100,131646600,2319,2319,100,28254,77,123,2025-08-20,2026-08-15 16:20:37
9,-2,OLD,20252680,스머프,2025-08-06,17149300,1.1,-4044400,-19.1,1446408750,2227,-351,-13.6,162698,211,229,2025-08-20,2026-08-15 16:20:37
10,10,OLD,20255655,식스데이즈,2025-08-13,41866000,2.6,29348000,234.4,812670000,1903,1334,234.4,37119,109,226,2025-08-20,2026-08-15 16:20:37
