rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252402,군체,2026-05-21,1194307160,35.9,-168807830,-12.4,55074804510,114961,-17055,-12.9,5212853,1322,4751,2026-06-14,2026-08-15 15:58:28
2,0,OLD,20248252,와일드 씽,2026-06-03,753951860,22.6,-175184570,-18.9,8437425150,76586,-15601,-16.9,869723,1105,3577,2026-06-14,2026-08-15 15:58:28
3,1,OLD,20263030,백룸,2026-05-27,410464720,12.3,-117828070,-22.3,10372798300,38107,-10710,-21.9,976057,776,1894,2026-06-14,2026-08-15 15:58:28
4,-1,OLD,20250655,디스클로저 데이,2026-06-10,391290760,11.7,-166889380,-29.9,2122979120,35230,-14561,-29.2,194670,887,2458,2026-06-14,2026-08-15 15:58:28
5,0,OLD,20259626,마이클,2026-05-13,119952020,3.6,-9029240,-7,17487340360,11088,-470,-4.1,1589032,401,571,2026-06-14,2026-08-15 15:58:28
6,0,OLD,20263512,이상한 과자 가게 전천당,2026-05-29,89187310,2.7,13436310,17.7,1446345990,9807,1554,18.8,159163,405,555,2026-06-14,2026-08-15 15:58:28
7,0,NEW,20264331,디어 마이 히어로, ,27500000,0.8,27500000,100,27500000,5500,5500,100,5500,120,328,2026-06-14,2026-08-15 15:58:28
8,-1,OLD,20261766,상자 속의 양,2026-06-10,48405860,1.5,-9987370,-17.1,381973580,5104,-986,-16.2,41753,418,553,2026-06-14,2026-08-15 15:58:28
9,-1,OLD,20258236,만달로리안과 그로구,2026-05-27,54168910,1.6,-11036020,-16.9,2571532770,4763,-879,-15.6,212675,153,220,2026-06-14,2026-08-15 15:58:28
10,-1,OLD,20163018,싱 스트리트,2016-05-19,30755600,0.9,-6171550,-16.7,4707146472,2887,-715,-19.9,589440,115,135,2026-06-14,2026-08-15 15:58:28
