rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259946,모아나,2026-07-08,439641000,30.0,-230233810,-34.4,1120123810,39887,-27138,-40.5,107536,1349,4937,2026-07-09,2026-08-15 15:57:55
2,0,OLD,20242402,눈동자,2026-06-24,397856450,27.2,-76098390,-16.1,10298144810,38125,-12387,-24.5,1019433,960,3499,2026-07-09,2026-08-15 15:57:55
3,0,OLD,20259781,토이 스토리 5,2026-06-17,254272790,17.4,-63244760,-19.9,23976766960,24625,-9716,-28.3,2341784,756,2288,2026-07-09,2026-08-15 15:57:55
4,0,OLD,20252402,군체,2026-05-21,77814590,5.3,-5998910,-7.2,61889329780,7381,-1240,-14.4,5877316,530,895,2026-07-09,2026-08-15 15:57:55
5,0,OLD,20248252,와일드 씽,2026-06-03,30304300,2.1,-5641550,-15.7,12781817390,3641,-577,-13.7,1320907,345,495,2026-07-09,2026-08-15 15:57:55
6,6,OLD,20264056,그린랜드 2: 마이그레이션,2026-07-01,26526200,1.8,12023800,82.9,433782750,3012,1511,100.7,45712,154,200,2026-07-09,2026-08-15 15:57:55
7,-1,OLD,20263530,마티 슈프림,2026-07-01,30434700,2.1,-6302150,-17.2,920851410,2737,-1020,-27.1,87804,204,235,2026-07-09,2026-08-15 15:57:55
8,-1,OLD,20262651,하나 코리아,2026-07-08,17812050,1.2,-3319800,-15.7,57703800,2136,-364,-14.6,6265,146,204,2026-07-09,2026-08-15 15:57:55
9,0,OLD,20261410,키퍼,2026-07-08,10121950,0.7,-3306950,-24.6,23550850,1491,-457,-23.5,3439,99,175,2026-07-09,2026-08-15 15:57:55
10,-2,OLD,20263030,백룸,2026-05-27,15213850,1.0,-4359650,-22.3,12813274960,1319,-644,-32.8,1200876,107,142,2026-07-09,2026-08-15 15:57:55
