rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,14,OLD,20259946,모아나,2026-07-08,669874810,36.1,659266810,6214.8,680482810,67025,66401,10641.2,67649,1374,5260,2026-07-08,2026-08-11 11:42:43
2,-1,OLD,20242402,눈동자,2026-06-24,473954840,25.5,30808510,7,9900288360,50512,6048,13.6,981308,982,3538,2026-07-08,2026-08-11 11:42:43
3,-1,OLD,20259781,토이 스토리 5,2026-06-17,317517550,17.1,-15596180,-4.7,23722481170,34341,955,2.9,2317157,756,2284,2026-07-08,2026-08-11 11:42:43
4,-1,OLD,20252402,군체,2026-05-21,83813500,4.5,-12718200,-13.2,61811396190,8621,-749,-8,5869918,524,889,2026-07-08,2026-08-11 11:42:43
5,0,OLD,20248252,와일드 씽,2026-06-03,35945850,1.9,-7429250,-17.1,12751513090,4218,-413,-8.9,1317266,332,480,2026-07-08,2026-08-11 11:42:43
6,-2,OLD,20263530,마티 슈프림,2026-07-01,36736850,2.0,-19542950,-34.7,890416710,3757,-1785,-32.2,85067,200,239,2026-07-08,2026-08-11 11:42:43
7,0,NEW,20262651,하나 코리아,2026-07-08,21131850,1.1,21131850,100,39891750,2500,2500,100,4129,170,228,2026-07-08,2026-08-11 11:42:43
8,-1,OLD,20263030,백룸,2026-05-27,19573500,1.1,-9600300,-32.9,12798061110,1963,-773,-28.3,1199557,108,145,2026-07-08,2026-08-11 11:42:43
9,0,NEW,20261410,키퍼,2026-07-08,13428900,0.7,13428900,100,13428900,1948,1948,100,1948,119,194,2026-07-08,2026-08-11 11:42:43
10,0,NEW,20261467,시크릿 에이전트,2026-07-08,16242150,0.9,16242150,100,27253420,1742,1742,100,2779,83,93,2026-07-08,2026-08-11 11:42:43
