rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259626,마이클,2026-05-13,410894860,44.1,-68936960,-14.4,8221402650,38030,-5623,-12.9,729575,1526,5059,2026-05-19,2026-08-11 11:43:12
2,0,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,144264530,15.5,-6809340,-4.5,14822790620,13783,-494,-3.5,1472246,772,2174,2026-05-19,2026-08-11 11:43:12
3,0,OLD,20254121,살목지,2026-04-08,85084100,9.1,-10342550,-10.8,32723518510,7973,-820,-9.3,3186474,613,1541,2026-05-19,2026-08-11 11:43:12
4,1,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,36829940,4.0,29960,0.1,14307109070,3890,248,6.8,1477018,442,666,2026-05-19,2026-08-11 11:43:12
5,-1,OLD,20261782,프로젝트 헤일메리,2026-03-18,41028280,4.4,-2268860,-5.2,32386985630,3750,-215,-5.4,2854859,401,578,2026-05-19,2026-08-11 11:43:12
6,1,OLD,20242837,왕과 사는 남자,2026-02-04,26663250,2.9,3960550,17.4,162835234740,3014,588,24.2,16869319,261,353,2026-05-19,2026-08-11 11:43:12
7,3,OLD,20240532,짱구,2026-04-22,19875800,2.1,1901700,10.6,3980982120,2144,354,19.8,407791,265,366,2026-05-19,2026-08-11 11:43:12
8,0,OLD,20252402,군체,2026-05-21,21062000,2.3,564000,2.8,45370000,1953,12,0.6,4300,9,9,2026-05-19,2026-08-11 11:43:12
9,0,OLD,20040695,이프 온리,2004-10-29,20509050,2.2,305900,1.5,7196629970,1833,3,0.2,1059253,211,291,2026-05-19,2026-08-11 11:43:12
10,1,OLD,20194376,탑건: 매버릭,2022-06-22,21837720,2.3,1541800,7.6,88836725594,1830,149,8.9,8274051,130,184,2026-05-19,2026-08-11 11:43:12
