rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259781,토이 스토리 5,2026-06-17,3474897420,58.7,2501541820,257,6132735580,335726,245459,271.9,585346,1847,8510,2026-06-20,2026-08-15 15:58:08
2,0,OLD,20252402,군체,2026-05-21,919409470,15.5,511255220,125.3,57668975950,87583,49619,130.7,5464387,1004,3015,2026-06-20,2026-08-15 15:58:08
3,0,OLD,20248252,와일드 씽,2026-06-03,622960600,10.5,370544390,146.8,10230724930,62542,37340,148.2,1054744,829,2525,2026-06-20,2026-08-15 15:58:08
4,0,OLD,20263030,백룸,2026-05-27,311141800,5.3,140611890,82.5,11336319180,28414,13378,89,1064302,560,1054,2026-06-20,2026-08-15 15:58:08
5,1,OLD,20248484,신사: 악귀의 속삭임,2026-06-17,106269950,1.8,67964550,177.4,268448300,9601,5867,157.1,26445,224,373,2026-06-20,2026-08-15 15:58:08
6,-1,OLD,20250655,디스클로저 데이,2026-06-10,78552130,1.3,30131740,62.2,2566520990,7669,3191,71.3,237308,437,586,2026-06-20,2026-08-15 15:58:08
7,2,OLD,20259626,마이클,2026-05-13,54816810,0.9,31067910,130.8,17684325150,5030,2888,134.8,1607541,204,240,2026-06-20,2026-08-15 15:58:08
8,0,OLD,20149629,비긴 어게인,2014-08-13,59153500,1.0,28267900,91.5,29732794721,4766,2111,79.5,3726154,123,185,2026-06-20,2026-08-15 15:58:08
9,-2,OLD,20261766,상자 속의 양,2026-06-10,31434490,0.5,1165640,3.9,555115600,3301,-119,-3.5,61132,195,224,2026-06-20,2026-08-15 15:58:08
10,2,OLD,20258236,만달로리안과 그로구,2026-05-27,34181390,0.6,17984450,111,2681034030,2405,1292,116.1,221481,84,98,2026-06-20,2026-08-15 15:58:08
