rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,3056861030,52.7,-385405080,-11.2,142522014310,309383,-37155,-10.7,14757008,1714,7133,2026-03-22,2026-08-15 16:05:01
2,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,1823666390,31.4,-356833960,-16.4,6450011400,160739,-29301,-15.4,561363,1332,4089,2026-03-22,2026-08-15 16:05:01
3,0,OLD,20256283,호퍼스,2026-03-04,382901380,6.6,-8298420,-2.1,6387981470,39852,-798,-2,646428,724,1563,2026-03-22,2026-08-15 16:05:01
4,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,120377700,2.1,-7608300,-5.9,10278455360,9782,-375,-3.7,989414,60,141,2026-03-22,2026-08-15 16:05:01
5,0,OLD,20241575,메소드연기,2026-03-18,86146000,1.5,-12097430,-12.3,412894290,8592,-1180,-12.1,43722,482,645,2026-03-22,2026-08-15 16:05:01
6,0,OLD,20232662,삼악도,2026-03-11,39460900,0.7,-3770600,-8.7,762447600,4432,29,0.7,82557,185,250,2026-03-22,2026-08-15 16:05:01
7,0,OLD,20261804,폭탄,2026-03-18,28625600,0.5,-1820200,-6,139334500,3640,-67,-1.8,18614,175,258,2026-03-22,2026-08-15 16:05:01
8,2,OLD,19950084,쇼생크 탈출,1995-02-04,34805500,0.6,18665600,115.6,579427186,2579,1185,85,64551,56,60,2026-03-22,2026-08-15 16:05:01
9,10,OLD,20247457,신의악단,2025-12-31,18071170,0.3,10091970,126.5,13700927930,2112,1245,143.6,1438794,56,60,2026-03-22,2026-08-15 16:05:01
10,-1,OLD,20261437,녹나무의 파수꾼,2026-03-18,18392200,0.3,-1058400,-5.4,72403780,1908,-71,-3.6,7599,252,285,2026-03-22,2026-08-15 16:05:01
