rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252402,군체,2026-05-21,1224944030,45.8,428634910,53.8,45150743570,117728,37813,47.3,4241407,1518,5810,2026-06-05,2026-08-15 15:58:35
2,0,OLD,20248252,와일드 씽,2026-06-03,582031730,21.8,210718620,56.7,2701189710,60413,19949,49.3,282954,1211,4731,2026-06-05,2026-08-15 15:58:35
3,0,OLD,20263030,백룸,2026-05-27,421418940,15.8,143326740,51.5,6791819150,38942,11871,43.9,638753,821,2294,2026-06-05,2026-08-15 15:58:35
4,0,OLD,20259626,마이클,2026-05-13,114114700,4.3,29732380,35.2,16424811040,11048,2367,27.3,1487670,528,789,2026-06-05,2026-08-15 15:58:35
5,0,NEW,20263941,마스터즈 오브 유니버스,2026-06-05,39104100,1.5,39104100,100,40238100,4615,4615,100,4741,214,281,2026-06-05,2026-08-15 15:58:35
6,-1,OLD,20258236,만달로리안과 그로구,2026-05-27,46304490,1.7,7776950,20.2,1985286400,4480,306,7.3,165137,297,385,2026-06-05,2026-08-15 15:58:35
7,-1,OLD,20040734,노트북,2004-11-26,36857950,1.4,547350,1.5,6430637240,3156,-123,-3.8,834080,86,145,2026-06-05,2026-08-15 15:58:35
8,-1,OLD,20263761,플레이브 아시아 투어 [대쉬: 퀀텀 리프] 앙코르 인 시네마,2026-06-03,53751000,2.0,-20861000,-28,394489000,2337,-907,-28,17152,62,108,2026-06-05,2026-08-15 15:58:35
9,-1,OLD,20263512,이상한 과자 가게 전천당,2026-05-29,14347750,0.5,-470910,-3.2,910731860,1696,-201,-10.6,99404,273,307,2026-06-05,2026-08-15 15:58:35
10,-1,OLD,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,14778250,0.6,2903400,24.4,622363350,1450,213,17.2,55253,80,88,2026-06-05,2026-08-15 15:58:35
