rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259626,마이클,2026-05-13,522751410,38.7,111842550,27.2,8744168060,48844,10812,28.4,778421,1563,5288,2026-05-20,2026-08-15 15:59:04
2,0,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,169166720,12.5,24902190,17.3,14991957340,15939,2156,15.6,1488185,752,2137,2026-05-20,2026-08-15 15:59:04
3,5,OLD,20252402,군체,2026-05-21,135623000,10.0,114561000,543.9,180993000,14212,12259,627.7,18512,68,70,2026-05-20,2026-08-15 15:59:04
4,0,NEW,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,131275280,9.7,131275280,100,152998450,11687,11687,100,13475,440,901,2026-05-20,2026-08-15 15:59:04
5,-2,OLD,20254121,살목지,2026-04-08,101787700,7.5,16703600,19.6,32825306210,9620,1647,20.7,3196094,644,1560,2026-05-20,2026-08-15 15:59:04
6,-1,OLD,20261782,프로젝트 헤일메리,2026-03-18,52963600,3.9,11935320,29.1,32439949230,4949,1199,32,2859808,370,537,2026-05-20,2026-08-15 15:59:04
7,-3,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,34344910,2.5,-2485030,-6.7,14341453980,3741,-149,-3.8,1480759,392,531,2026-05-20,2026-08-15 15:59:04
8,0,NEW,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,41492300,3.1,41492300,100,57821300,3635,3635,100,5154,155,273,2026-05-20,2026-08-15 15:59:04
9,-3,OLD,20242837,왕과 사는 남자,2026-02-04,31056600,2.3,4393350,16.5,162866291340,3521,507,16.8,16872840,251,344,2026-05-20,2026-08-15 15:59:04
10,0,OLD,20194376,탑건: 매버릭,2022-06-22,22155540,1.6,317820,1.5,88858881134,1915,85,4.6,8275966,93,147,2026-05-20,2026-08-15 15:59:04
