rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20254121,살목지,2026-04-08,2064364090,47.4,-314916280,-13.2,7543800690,197669,-29314,-12.9,724001,1434,5326,2026-04-12,2026-08-15 16:02:40
2,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,1072023060,24.6,-270550270,-20.2,23021292250,97319,-23927,-19.7,2042110,1234,3499,2026-04-12,2026-08-15 16:02:40
3,0,OLD,20242837,왕과 사는 남자,2026-02-04,658868480,15.1,-54870420,-7.7,158298975420,65969,-4684,-6.6,16397222,1019,3253,2026-04-12,2026-08-15 16:02:40
4,0,OLD,20262648,런닝맨: 라이트&쉐도우,2026-04-11,49530250,1.1,-6358200,-11.4,108939700,5851,-850,-12.7,13055,193,345,2026-04-12,2026-08-15 16:02:40
5,0,OLD,20256283,호퍼스,2026-03-04,59100600,1.4,2073150,3.6,7439456050,5824,99,1.7,754046,308,396,2026-04-12,2026-08-15 16:02:40
6,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,62355400,1.4,-9276100,-12.9,62713611650,4846,-621,-11.4,5801827,75,120,2026-04-12,2026-08-15 16:02:40
7,0,OLD,20261622,위 리브 인 타임,2026-04-08,28533900,0.7,-6668000,-18.9,161331950,3776,-313,-7.7,21231,224,359,2026-04-12,2026-08-15 16:02:40
8,0,OLD,20261666,네가 마지막으로 남긴 노래,2026-04-01,34035690,0.8,-2202260,-6.1,770239150,3342,-202,-5.7,76200,283,336,2026-04-12,2026-08-15 16:02:40
9,2,OLD,20261906,명탐정 코난: 세기말의 마술사,2026-03-27,27130900,0.6,1019950,3.9,948865450,2623,106,4.2,92145,143,165,2026-04-12,2026-08-15 16:02:40
9,0,OLD,20262343,크라임 101,2026-04-08,18693220,0.4,-5645450,-23.2,106885640,2623,-728,-21.7,14569,182,345,2026-04-12,2026-08-15 16:02:40
