rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,1826682060,32.2,258460790,16.5,6678563890,186521,28688,18.2,685937,1589,5900,2026-05-03,2026-08-11 11:43:22
2,0,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,1493406370,26.3,-103196860,-6.5,7224217540,145089,-8847,-5.7,736019,1332,5081,2026-05-03,2026-08-11 11:43:22
3,0,OLD,20254121,살목지,2026-04-08,1265932690,22.3,-54378890,-4.1,27039969500,123702,-4321,-3.4,2636025,1349,3589,2026-05-03,2026-08-11 11:43:22
4,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,370072580,6.5,-6583100,-1.7,29990759450,31520,-57,-0.2,2649585,486,686,2026-05-03,2026-08-11 11:43:22
5,0,OLD,20240532,짱구,2026-04-22,252956770,4.5,8747550,3.6,2898160820,25123,921,3.8,298501,535,826,2026-05-03,2026-08-11 11:43:22
6,0,OLD,20242837,왕과 사는 남자,2026-02-04,145790330,2.6,30345610,26.3,161980423080,14719,3138,27.1,16779500,322,416,2026-05-03,2026-08-11 11:43:22
7,0,OLD,20262685,란 12.3,2026-04-22,122765160,2.2,12420710,11.3,1997386700,12395,1280,11.5,199098,320,409,2026-05-03,2026-08-11 11:43:22
8,0,OLD,20247648,내 이름은,2026-04-15,35268260,0.6,2516860,7.7,1713317280,3901,478,14,191973,177,215,2026-05-03,2026-08-11 11:43:22
9,2,OLD,20263327,사랑의 하츄핑 특별판,2026-05-01,23627760,0.4,6648310,39.2,72219760,2471,720,41.1,7543,252,280,2026-05-03,2026-08-11 11:43:22
10,2,OLD,20262906,극장판 반짝반짝 달님이: 싱어롱 파티,2026-05-01,17458400,0.3,6157300,54.5,56111300,1833,629,52.2,5950,164,235,2026-05-03,2026-08-11 11:43:22
