rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242964,얼굴,2025-09-11,342399190,22.8,-53016630,-13.4,4845532250,34348,-5344,-13.5,467892,989,2896,2025-09-18,2026-08-15 16:18:04
2,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,267690170,17.9,-112950890,-29.7,49749142350,25168,-10582,-29.6,4588297,937,2654,2025-09-18,2026-08-15 16:18:04
3,0,OLD,20030047,모노노케 히메,2003-04-25,112049160,7.5,-187304320,-62.6,1113412640,10997,-19148,-63.5,79611,529,1013,2025-09-18,2026-08-15 16:18:04
4,0,OLD,20245485,귀시,2025-09-17,78597700,5.2,-19117900,-19.6,187406300,8178,-1790,-18,19357,607,1357,2025-09-18,2026-08-15 16:18:04
5,0,OLD,20254501,F1 더 무비,2025-06-25,50468400,3.4,-8084650,-13.8,53890795810,7080,-654,-8.5,5070119,516,849,2025-09-18,2026-08-15 16:18:04
6,0,OLD,20233039,살인자 리포트,2025-09-05,65008500,4.3,447220,0.7,3264582900,6639,70,1.1,326593,594,1074,2025-09-18,2026-08-15 16:18:04
7,0,NEW,20256864,프랑켄슈타인 : 더 뮤지컬 라이브,2025-09-18,118633100,7.9,118633100,100,121423100,4789,4789,100,5068,19,82,2025-09-18,2026-08-15 16:18:04
8,0,OLD,20241941,좀비딸,2025-07-30,27788800,1.9,-6720100,-19.5,52810398190,4217,-803,-16,5593955,350,424,2025-09-18,2026-08-15 16:18:04
9,0,OLD,20256702,컨저링: 마지막 의식,2025-09-03,44538600,3.0,-5148300,-10.4,4084177590,4173,-479,-10.3,388372,410,573,2025-09-18,2026-08-15 16:18:04
10,0,OLD,20161872,너의 이름은.,2017-01-04,62721600,4.2,-8102100,-11.4,32126894287,3701,-583,-13.6,3939237,35,38,2025-09-18,2026-08-15 16:18:04
