rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20255381,위키드: 포 굿,2025-11-19,1721143370,45.1,883647930,105.5,4214052390,164791,87477,113.1,403410,1700,6554,2025-11-22,2026-08-15 16:16:43
2,0,OLD,20258383,나우 유 씨 미 3,2025-11-12,1005065790,26.3,496826720,97.8,8782418820,103015,49850,93.8,922990,948,3142,2025-11-22,2026-08-15 16:16:43
3,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,279317470,7.3,145850930,109.3,34281185380,27583,14447,110,3254020,694,1308,2025-11-22,2026-08-15 16:16:43
4,0,OLD,20257161,국보,2025-11-19,145137410,3.8,53447430,58.3,438782330,14908,5208,53.7,45538,517,810,2025-11-22,2026-08-15 16:16:43
5,2,OLD,20254375,프레데터: 죽음의 땅,2025-11-05,103061090,2.7,47689840,86.1,4073906450,10646,4974,87.7,401044,412,594,2025-11-22,2026-08-15 16:16:43
6,-1,OLD,20243405,나혼자 프린스,2025-11-19,84739600,2.2,23681750,38.8,251172850,8982,2166,31.8,28147,533,990,2025-11-22,2026-08-15 16:16:43
7,1,OLD,20253852,퍼스트 라이드,2025-10-29,50479650,1.3,7855050,18.4,6688263590,5451,641,13.3,724504,318,444,2025-11-22,2026-08-15 16:16:43
8,2,OLD,20247429,세계의 주인,2025-10-22,53961560,1.4,38960920,259.7,1175301450,5329,3866,264.3,121507,112,145,2025-11-22,2026-08-15 16:16:43
9,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,50567250,1.3,32966750,187.3,60824232690,5185,3448,198.5,5641532,183,205,2025-11-22,2026-08-15 16:16:43
10,37,OLD,20258570,극장판 똘똘이: 아기공룡의 비밀,2025-11-07,25150300,0.7,23955600,2005.2,313143000,2631,2509,2056.6,33313,163,245,2025-11-22,2026-08-15 16:16:43
