rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252402,군체,2026-05-21,1585100740,76.8,-4084312970,-72,23914375900,150488,-366499,-70.9,2169091,1858,7855,2026-05-26,2026-08-15 15:59:01
2,0,OLD,20259626,마이클,2026-05-13,212201670,10.3,-976894610,-82.2,13455932570,20593,-88784,-81.2,1205183,809,2436,2026-05-26,2026-08-15 15:59:01
3,1,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,62754630,3.0,-118452710,-65.4,15841139190,5821,-10497,-64.3,1564397,487,992,2026-05-26,2026-08-15 15:59:01
4,5,OLD,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,37500550,1.8,-29513050,-44,342953300,3192,-2460,-43.5,29396,142,211,2026-05-26,2026-08-15 15:59:01
5,0,OLD,20254121,살목지,2026-04-08,24665900,1.2,-65410450,-72.6,33238920900,2196,-5951,-73,3232828,331,464,2026-05-26,2026-08-15 15:59:01
6,1,OLD,20261782,프로젝트 헤일메리,2026-03-18,23103620,1.1,-53114600,-69.7,32732757490,2107,-4773,-69.4,2885615,198,268,2026-05-26,2026-08-15 15:59:01
7,-1,OLD,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,21791930,1.1,-59975780,-73.3,591272360,2006,-5302,-72.6,52062,335,471,2026-05-26,2026-08-15 15:59:01
8,-5,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,11154100,0.5,-375532440,-97.1,15322818760,1198,-36897,-96.9,1578102,176,204,2026-05-26,2026-08-15 15:59:01
9,1,OLD,20242837,왕과 사는 남자,2026-02-04,10669250,0.5,-17280610,-61.8,162982595110,1181,-1621,-57.9,16884980,134,152,2026-05-26,2026-08-15 15:59:01
10,10,OLD,20262972,남태령,2026-05-20,5858650,0.3,2560250,77.6,41725250,706,361,104.6,4761,54,64,2026-05-26,2026-08-15 15:59:01
