rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20249255,만약에 우리,2025-12-31,383045060,26.4,-18797920,-4.7,17040760550,39480,-2138,-5.1,1746733,932,3194,2026-01-22,2026-08-15 16:12:46
2,1,OLD,20247457,신의악단,2025-12-31,237024410,16.3,62273410,35.6,5047162190,25198,6389,34,528142,717,1371,2026-01-22,2026-08-15 16:12:46
3,1,OLD,20256396,아바타: 불과 재,2025-12-17,196575200,13.6,-6059760,-3,75192866210,15860,-637,-3.9,6449200,717,1574,2026-01-22,2026-08-15 16:12:46
4,-2,OLD,20249624,프로젝트 Y,2026-01-21,137017460,9.4,-87903270,-39.1,383077190,14435,-9963,-40.8,40986,760,2447,2026-01-22,2026-08-15 16:12:46
5,1,OLD,20252432,주토피아 2,2025-11-26,62084640,4.3,-937070,-1.5,81512732380,6811,62,0.9,8470253,451,665,2026-01-22,2026-08-15 16:12:46
6,1,OLD,20250188,하트맨,2026-01-14,54151560,3.7,-2687340,-4.7,1802357240,6195,-151,-2.4,194604,534,972,2026-01-22,2026-08-15 16:12:46
7,2,OLD,20250482,"신비아파트 10주년 극장판: 한 번 더, 소환",2026-01-14,51730200,3.6,6584790,14.6,1653520500,5841,551,10.4,185334,511,793,2026-01-22,2026-08-15 16:12:46
8,-3,OLD,20040549,천공의 성 라퓨타,2004-04-30,50148480,3.5,-93668630,-65.1,329581090,5209,-9224,-63.9,41611,419,661,2026-01-22,2026-08-15 16:12:46
9,-1,OLD,20258324,731,2026-01-21,37029500,2.6,-18144200,-32.9,92203200,4088,-1996,-32.8,10172,312,448,2026-01-22,2026-08-15 16:12:46
10,1,OLD,20259552,시라트,2026-01-21,27591020,1.9,-6831480,-19.8,91918020,3003,-778,-20.6,9385,191,233,2026-01-22,2026-08-15 16:12:46
