rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20254121,살목지,2026-04-08,914624580,42.9,422798830,86,17844469280,86527,38122,78.8,1726826,1263,4783,2026-04-24,2026-08-15 16:01:16
2,2,OLD,20261782,프로젝트 헤일메리,2026-03-18,315679320,14.8,138264250,77.9,26968825510,26138,10915,71.7,2388049,748,1838,2026-04-24,2026-08-15 16:01:16
3,-1,OLD,20240532,짱구,2026-04-22,241048860,11.3,49400620,25.8,730852790,24822,4183,20.3,77354,733,1728,2026-04-24,2026-08-15 16:01:16
4,-1,OLD,20262685,란 12.3,2026-04-22,180305910,8.5,9402160,5.5,733689170,17228,-3,0,72537,739,1933,2026-04-24,2026-08-15 16:01:16
5,0,OLD,20242837,왕과 사는 남자,2026-02-04,142824230,6.7,39439060,38.1,160751578280,14695,3410,30.2,16654333,663,1443,2026-04-24,2026-08-15 16:01:16
6,0,OLD,20247648,내 이름은,2026-04-15,59941000,2.8,-1809050,-2.9,1249238940,6550,-539,-7.6,140623,546,916,2026-04-24,2026-08-15 16:01:16
7,0,OLD,20262657,리 크로닌의 미이라,2026-04-22,55164170,2.6,8429890,18,180384540,4854,395,8.9,16965,366,582,2026-04-24,2026-08-15 16:01:16
8,1,OLD,20262775,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,2026-04-22,46815500,2.2,7563500,19.3,164263500,2842,303,11.9,10457,90,147,2026-04-24,2026-08-15 16:01:16
9,2,OLD,20070602,마녀배달부 키키,2007-11-22,17183330,0.8,2098350,13.9,1031745684,1783,124,7.5,107516,123,147,2026-04-24,2026-08-15 16:01:16
10,0,OLD,20262639,노멀,2026-04-17,9612600,0.5,-319500,-3.2,101674800,1775,31,1.8,15602,52,66,2026-04-24,2026-08-15 16:01:16
