rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,1256490720,34.4,771351620,159,22762077730,117489,72583,161.6,2131818,911,3386,2025-10-18,2026-08-15 16:17:07
2,0,OLD,20228988,보스,2025-10-03,483770760,13.2,210084530,76.8,21382691000,49307,19824,67.2,2218492,898,3140,2025-10-18,2026-08-15 16:17:07
3,0,OLD,20257658,극장판 주술회전: 회옥·옥절,2025-10-16,408778610,11.2,209130950,104.8,1058678780,39803,20413,105.3,103252,742,2272,2025-10-18,2026-08-15 16:17:07
4,0,OLD,20243561,어쩔수가없다,2025-09-24,351026270,9.6,166976020,90.7,26964577470,34685,15484,80.6,2752350,863,2141,2025-10-18,2026-08-15 16:17:07
5,0,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,245241710,6.7,120073140,95.9,4615377280,21005,10450,99,432034,593,1128,2025-10-18,2026-08-15 16:17:07
6,1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,185407340,5.1,110506680,147.5,58899198020,18329,11009,150.4,5451015,509,773,2025-10-18,2026-08-15 16:17:07
7,-1,OLD,20256684,웨폰,2025-10-15,155525330,4.3,57623640,58.9,441700280,14902,5225,54,44402,568,984,2025-10-18,2026-08-15 16:17:07
8,10,OLD,20256526,브레드이발소: 베이커리타운의 악당들,2025-09-27,69910600,1.9,63989800,1080.8,2315334500,8979,8226,1092.4,261591,261,415,2025-10-18,2026-08-15 16:17:07
9,-1,OLD,20243864,연의 편지,2025-10-01,57736190,1.6,15720430,37.4,1901028130,5964,1271,27.1,201658,320,400,2025-10-18,2026-08-15 16:17:07
10,0,OLD,20257728,중간계,2025-10-15,36793800,1.0,19540800,113.3,112685700,5650,2728,93.4,18015,245,432,2025-10-18,2026-08-15 16:17:07
