rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,1922652800,46.8,-434638300,-18.4,42763186370,179831,-39274,-17.9,3957603,1541,5156,2025-09-07,2026-08-15 16:18:49
2,0,OLD,20256702,컨저링: 마지막 의식,2025-09-03,562117020,13.7,-188539210,-25.1,2396128040,54257,-17971,-24.9,233147,900,2108,2025-09-07,2026-08-15 16:18:49
3,0,OLD,20233039,살인자 리포트,2025-09-05,522845670,12.7,-70933230,-11.9,1489019300,53247,-7379,-12.2,152744,771,2441,2025-09-07,2026-08-15 16:18:49
4,1,OLD,20241941,좀비딸,2025-07-30,318832730,7.8,-53760640,-14.4,52092341680,33055,-5453,-14.2,5496453,762,1639,2025-09-07,2026-08-15 16:18:49
5,-1,OLD,20254501,F1 더 무비,2025-06-25,316817320,7.7,-72901190,-18.7,52668896350,31654,-7017,-18.1,4913471,640,1286,2025-09-07,2026-08-15 16:18:49
6,0,OLD,20256281,첫사랑 엔딩,2025-08-27,102632790,2.5,5631370,5.8,1041272600,10512,536,5.4,109638,292,395,2025-09-07,2026-08-15 16:18:49
7,1,OLD,20256741,아기돼지 3형제: 도넛별 대모험,2025-09-04,45318800,1.1,4491400,11,123728800,5166,553,12,13824,281,312,2025-09-07,2026-08-15 16:18:49
8,-1,OLD,20256071,투게더,2025-09-03,39760800,1.0,-15394700,-27.9,242488200,4323,-1723,-28.5,29034,215,480,2025-09-07,2026-08-15 16:18:49
9,0,OLD,20256701,긴키 지방의 어느 장소에 대하여,2025-08-13,30588330,0.7,-7547670,-19.8,2742633000,2953,-735,-19.9,268529,130,171,2025-09-07,2026-08-15 16:18:49
10,0,OLD,20254275,킹 오브 킹스,2025-07-16,19361200,0.5,-4828750,-20,12287905926,1993,-538,-21.3,1302526,85,88,2025-09-07,2026-08-15 16:18:49
