rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20252402,군체,2026-05-21,3743279750,56.1,-777176760,-17.2,37469084110,365458,-57856,-13.7,3474917,1950,7981,2026-05-31,2026-08-11 11:43:05
2,0,OLD,20263030,백룸,2026-05-27,1207138430,18.1,-235273260,-16.3,4205458260,112952,-19485,-14.7,391058,1014,2423,2026-05-31,2026-08-11 11:43:05
3,0,OLD,20259626,마이클,2026-05-13,595519380,8.9,-50197630,-7.8,15491713130,55194,-2879,-5,1394928,757,1686,2026-05-31,2026-08-11 11:43:05
4,0,OLD,20258236,만달로리안과 그로구,2026-05-27,346068670,5.2,-83025590,-19.3,1423444590,28241,-5567,-16.5,116720,680,1326,2026-05-31,2026-08-11 11:43:05
5,0,OLD,20263512,이상한 과자 가게 전천당,2026-05-29,255206580,3.8,25256510,11,565167800,27551,3311,13.7,60421,515,830,2026-05-31,2026-08-11 11:43:05
6,0,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,127807430,1.9,6199140,5.1,15597084100,12984,820,6.7,1606327,365,493,2026-05-31,2026-08-11 11:43:05
7,3,OLD,20263222,극장판 호빵맨: 세균맨과 그림책의 루룬,2026-05-23,35612550,0.5,3395350,10.5,253256350,4876,864,21.5,30336,181,230,2026-05-31,2026-08-11 11:43:05
8,1,OLD,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,41761450,0.6,-6544700,-13.5,523807550,3730,-471,-11.2,45673,130,149,2026-05-31,2026-08-11 11:43:05
9,-2,OLD,20248252,와일드 씽,2026-06-03,34592150,0.5,-11160610,-24.4,188337910,3724,-1239,-25,19981,50,57,2026-05-31,2026-08-11 11:43:05
10,-2,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,37310900,0.6,-9539240,-20.4,16064374770,3502,-721,-17.1,1585405,148,181,2026-05-31,2026-08-11 11:43:05
