rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20249255,만약에 우리,2025-12-31,279212420,22.4,-96265180,-25.6,20884356050,28847,-19059,-39.8,2143107,817,2807,2026-01-29,2026-08-11 11:44:17
2,0,OLD,20247457,신의악단,2025-12-31,227822920,18.3,-2802500,-1.2,7482478970,24710,-4853,-16.4,786046,630,1571,2026-01-29,2026-08-11 11:44:17
3,1,OLD,20256396,아바타: 불과 재,2025-12-17,116616860,9.3,-20390410,-14.9,77257410330,9420,-3787,-28.7,6613212,569,1044,2026-01-29,2026-08-11 11:44:17
4,-1,OLD,20250644,직장상사 길들이기,2026-01-28,60604680,4.9,-44421620,-42.3,181233980,6419,-6981,-52.1,21385,603,1352,2026-01-29,2026-08-11 11:44:17
5,1,OLD,20250686,하우스메이드,2026-01-28,56415770,4.5,-15992390,-22.1,151574930,6330,-2967,-31.9,18040,508,891,2026-01-29,2026-08-11 11:44:17
6,-1,OLD,20247690,시스터,2026-01-28,46981070,3.8,-35821530,-43.3,144391670,5535,-5647,-50.5,18183,576,1312,2026-01-29,2026-08-11 11:44:17
7,0,OLD,20258885,프라이메이트,2026-01-28,45634100,3.7,-16657200,-26.7,121168400,4927,-2995,-37.8,14316,460,830,2026-01-29,2026-08-11 11:44:17
8,0,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,40577000,3.3,-11578900,-22.2,12371046709,4180,-2213,-34.6,1227778,155,212,2026-01-29,2026-08-11 11:44:17
9,3,OLD,20252432,주토피아 2,2025-11-26,31876830,2.6,-5967450,-15.8,82179401330,3435,-1049,-23.4,8539190,303,362,2026-01-29,2026-08-11 11:44:17
10,4,OLD,20250482,"신비아파트 10주년 극장판: 한 번 더, 소환",2026-01-14,28651600,2.3,-771900,-2.6,2318443550,3306,-39,-1.2,259546,294,362,2026-01-29,2026-08-11 11:44:17
