rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20249255,만약에 우리,2025-12-31,368425010,24.8,89212590,32,21252781060,36845,7998,27.7,2179952,864,3057,2026-01-30,2026-08-11 11:44:16
2,0,OLD,20247457,신의악단,2025-12-31,233002180,15.7,5179260,2.3,7715481150,24438,-272,-1.1,810484,656,1712,2026-01-30,2026-08-11 11:44:16
3,0,OLD,20256396,아바타: 불과 재,2025-12-17,162096900,10.9,45480040,39,77419507230,12419,2999,31.8,6625631,591,1132,2026-01-30,2026-08-11 11:44:16
4,0,OLD,20250644,직장상사 길들이기,2026-01-28,75931390,5.1,15326710,25.3,257165370,7725,1306,20.3,29110,614,1423,2026-01-30,2026-08-11 11:44:16
5,0,OLD,20250686,하우스메이드,2026-01-28,65343500,4.4,8927730,15.8,216918430,7059,729,11.5,25099,529,943,2026-01-30,2026-08-11 11:44:16
6,0,OLD,20247690,시스터,2026-01-28,50342300,3.4,3361230,7.2,194733970,5735,200,3.6,23918,587,1298,2026-01-30,2026-08-11 11:44:16
7,0,OLD,20258885,프라이메이트,2026-01-28,45854400,3.1,220300,0.5,167022800,4862,-65,-1.3,19178,453,809,2026-01-30,2026-08-11 11:44:16
8,1,OLD,20252432,주토피아 2,2025-11-26,38801770,2.6,6924940,21.7,82218203100,4096,661,19.2,8543286,323,392,2026-01-30,2026-08-11 11:44:16
9,-1,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,35534200,2.4,-5042800,-12.4,12406580909,3463,-717,-17.2,1231241,163,241,2026-01-30,2026-08-11 11:44:16
10,0,OLD,20250482,"신비아파트 10주년 극장판: 한 번 더, 소환",2026-01-14,31345560,2.1,2693960,9.4,2349789110,3462,156,4.7,263008,330,417,2026-01-30,2026-08-11 11:44:16
