rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,1,OLD,20259781,토이 스토리 5,2026-06-17,1868070190,40.7,1122615970,150.6,21021193990,183905,111180,152.9,2046077,1496,6058,2026-07-04,2026-08-11 11:42:45
2,-1,OLD,20242402,눈동자,2026-06-24,1440932480,31.4,499891450,53.1,7236570470,141257,49819,54.5,715550,1177,4257,2026-07-04,2026-08-11 11:42:45
3,0,OLD,20252402,군체,2026-05-21,284293410,6.2,86640600,43.8,61277610440,27477,8424,44.2,5817747,711,1306,2026-07-04,2026-08-11 11:42:45
4,0,OLD,20263530,마티 슈프림,2026-07-01,165139780,3.6,52811490,47,598038370,15083,4513,42.7,57414,656,1143,2026-07-04,2026-08-11 11:42:45
5,0,OLD,20248252,와일드 씽,2026-06-03,140215530,3.1,52075040,59.1,12508100000,14047,5103,57.1,1291361,557,917,2026-07-04,2026-08-11 11:42:45
6,2,OLD,20264027,극장판 도라에몽: 신 진구의 해저비밀성,2026-07-01,114869150,2.5,69155500,151.3,255643700,12650,7279,135.5,28699,194,616,2026-07-04,2026-08-11 11:42:45
7,0,OLD,20264056,그린랜드 2: 마이그레이션,2026-07-01,78780490,1.7,24743710,45.8,269244040,7954,2298,40.6,28481,353,562,2026-07-04,2026-08-11 11:42:45
8,-2,OLD,20263030,백룸,2026-05-27,81337670,1.8,14877700,22.4,12651708550,7607,1522,25,1185696,240,347,2026-07-04,2026-08-11 11:42:45
9,1,OLD,20264427,극장판 암살교실 모두의 시간,2026-07-01,39270300,0.9,12278100,45.5,146460650,3746,1250,50.1,13767,133,185,2026-07-04,2026-08-11 11:42:45
10,-1,OLD,20250489,슈퍼걸,2026-06-24,31833920,0.7,7397520,30.3,1393360180,3280,725,28.4,135798,365,484,2026-07-04,2026-08-11 11:42:45
