rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,7,OLD,20233219,호프,2026-07-15,3668205360,81.3,3634982360,10941.2,3903913360,333886,331573,14335.2,351244,2403,8343,2026-07-15,2026-08-11 11:42:39
2,0,NEW,20261784,미니언즈 & 몬스터즈,2026-07-15,328214270,7.3,328214270,100,362105030,31725,31725,100,35562,851,2448,2026-07-15,2026-08-11 11:42:39
3,-2,OLD,20259946,모아나,2026-07-08,134229500,3.0,-148254950,-52.5,6378802980,13018,-12948,-49.9,579524,657,1142,2026-07-15,2026-08-11 11:42:39
4,-2,OLD,20242402,눈동자,2026-06-24,122870500,2.7,-122706430,-50,13765487730,11859,-11042,-48.2,1338895,579,913,2026-07-15,2026-08-11 11:42:39
5,-2,OLD,20259781,토이 스토리 5,2026-06-17,82932620,1.8,-92865430,-52.8,26989537120,8518,-8631,-50.3,2623692,440,584,2026-07-15,2026-08-11 11:42:39
6,-1,OLD,20262902,다윗,2026-07-10,35281350,0.8,-22904500,-39.4,889818780,3976,-1821,-31.4,90556,312,368,2026-07-15,2026-08-11 11:42:39
7,-1,OLD,20263530,마티 슈프림,2026-07-01,17953900,0.4,-16714500,-48.2,1172342810,1386,-1732,-55.5,109555,66,70,2026-07-15,2026-08-11 11:42:39
8,-1,OLD,20248252,와일드 씽,2026-06-03,10023350,0.2,-12337450,-55.2,12939636740,1205,-1222,-50.4,1338808,46,48,2026-07-15,2026-08-11 11:42:39
9,-5,OLD,20252402,군체,2026-05-21,11343050,0.3,-50044150,-81.5,62440422400,1122,-4855,-81.2,5927512,126,144,2026-07-15,2026-08-11 11:42:39
10,0,NEW,20261421,나무의 노래, ,9297000,0.2,9297000,100,36505000,1033,1033,100,4185,6,6,2026-07-15,2026-08-11 11:42:39
