rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20243561,어쩔수가없다,2025-09-24,854286180,30.8,125127110,17.2,13619861720,89974,14714,19.6,1399471,1345,4934,2025-10-02,2026-08-15 16:17:55
2,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,866911990,31.2,208673830,31.7,7653233780,83677,20591,32.6,726142,902,3419,2025-10-02,2026-08-15 16:17:55
3,2,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,229185660,8.3,79102460,52.7,54918544480,22468,7897,54.2,5063700,595,1063,2025-10-02,2026-08-15 16:17:55
4,-1,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,232840160,8.4,6095090,2.7,493237730,21949,457,2.1,45725,615,1208,2025-10-02,2026-08-15 16:17:55
5,1,OLD,20242964,얼굴,2025-09-11,152092740,5.5,46768800,44.4,9856348690,15790,5075,47.4,959029,708,1326,2025-10-02,2026-08-15 16:17:55
6,-2,OLD,20243864,연의 편지,2025-10-01,129050100,4.6,-21072300,-14,358797300,14376,-1964,-12,39515,597,1502,2025-10-02,2026-08-15 16:17:55
7,4,OLD,20254501,F1 더 무비,2025-06-25,27447620,1.0,13225620,93,54490411190,3986,1993,100,5155294,172,224,2025-10-02,2026-08-15 16:17:55
8,-1,OLD,20257670,워킹맨,2025-10-01,18996240,0.7,-9955960,-34.4,47948440,2751,-1708,-38.3,7210,171,373,2025-10-02,2026-08-15 16:17:55
9,-1,OLD,20225061,아바타: 물의 길,2022-12-14,37271700,1.3,1725880,4.9,137720546419,2359,267,12.8,10809520,121,164,2025-10-02,2026-08-15 16:17:55
10,0,OLD,20256526,브레드이발소: 베이커리타운의 악당들,2025-09-27,16676600,0.6,1439700,9.4,738047400,2261,215,10.5,80162,196,232,2025-10-02,2026-08-15 16:17:55
