rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,2231556760,65.8,-4122061170,-64.9,42658131320,239783,-413851,-63.3,4414634,1607,6521,2026-02-19,2026-08-15 16:06:02
2,0,OLD,20241266,휴민트,2026-02-11,532681280,15.7,-1352229370,-71.7,13509885160,54834,-130117,-70.4,1339640,1116,4036,2026-02-19,2026-08-15 16:06:02
3,1,OLD,20252373,넘버원,2026-02-11,97506630,2.9,-164078300,-62.7,1906954280,10762,-15539,-59.1,198607,574,983,2026-02-19,2026-08-15 16:06:02
4,1,OLD,20261208,귀신 부르는 앱: 영,2026-02-18,91871100,2.7,-95951600,-51.1,284173800,9175,-9088,-49.8,28078,189,384,2026-02-19,2026-08-15 16:06:02
5,-2,OLD,20247457,신의악단,2025-12-31,78315430,2.3,-220613450,-73.8,12489813310,8480,-22120,-72.3,1307678,433,629,2026-02-19,2026-08-15 16:06:02
6,3,OLD,20261526,아이엠스타!X프리파라 더 무비 -만남의 기적!-,2026-02-04,54846900,1.6,-25880200,-32.1,586274800,5533,-2298,-29.3,55750,71,91,2026-02-19,2026-08-15 16:06:02
7,0,OLD,20249255,만약에 우리,2025-12-31,45238700,1.3,-43109500,-48.8,25235646600,4486,-3991,-47.1,2576392,292,411,2026-02-19,2026-08-15 16:06:02
8,12,OLD,20250878,노 머시: 90분,2026-02-04,33504200,1.0,21607800,181.6,944078100,3661,2487,211.8,98458,60,70,2026-02-19,2026-08-15 16:06:02
9,-1,OLD,20261439,"2024.12.03 그날 조작된 내란, 감춰진 진실",2026-02-04,26793700,0.8,-55229250,-67.3,1982819480,2969,-5481,-64.9,201446,203,263,2026-02-19,2026-08-15 16:06:02
10,1,OLD,20250428,센티멘탈 밸류,2026-02-18,23869540,0.7,-17056220,-41.7,103781940,2546,-1363,-34.9,10113,188,221,2026-02-19,2026-08-15 16:06:02
