rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20228988,보스,2025-10-03,3065563680,43.2,924027710,43.1,9568185780,313448,94535,43.2,985371,1176,5443,2025-10-06,2026-08-15 16:17:53
2,0,OLD,20243561,어쩔수가없다,2025-09-24,1673351300,23.6,315134630,23.2,19903329540,167675,34446,25.9,2025717,1152,3772,2025-10-06,2026-08-15 16:17:53
3,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,841867190,11.9,-208963150,-19.9,12366820120,75973,-19175,-20.2,1154769,894,3045,2025-10-06,2026-08-15 16:17:53
4,1,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,398993660,5.6,59693980,17.6,1873833600,36598,6089,20,170629,595,841,2025-10-06,2026-08-15 16:17:53
5,-1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,341439540,4.8,-51453620,-13.1,56592700900,32462,-4155,-11.3,5221809,615,902,2025-10-06,2026-08-15 16:17:53
6,2,OLD,20242964,얼굴,2025-09-11,156747060,2.2,33720860,27.4,10442052560,15620,3165,25.4,1018131,444,593,2025-10-06,2026-08-15 16:17:53
7,-1,OLD,20256526,브레드이발소: 베이커리타운의 악당들,2025-09-27,124026500,1.7,-5583300,-4.3,1448842000,13699,-1135,-7.7,163104,351,702,2025-10-06,2026-08-15 16:17:53
8,-1,OLD,20243864,연의 편지,2025-10-01,113694860,1.6,-12607360,-10,969998700,11667,-1339,-10.3,102934,532,803,2025-10-06,2026-08-15 16:17:53
9,0,OLD,20257208,개비의 매직하우스 극장판,2025-10-03,64885100,0.9,-5855450,-8.3,523756140,6911,-718,-9.4,55441,404,530,2025-10-06,2026-08-15 16:17:53
10,0,OLD,20254501,F1 더 무비,2025-06-25,39529300,0.6,9998680,33.9,54621170860,5517,1304,31,5173814,131,139,2025-10-06,2026-08-15 16:17:53
