rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20250654,오디세이,2026-08-05,2637499190,49.3,24162420,0.9,28577064010,247318,11099,4.7,2615912,1727,4730,2026-08-12,2026-08-15 15:56:54
2,0,OLD,20262770,스파이더맨: 브랜드 뉴 데이,2026-07-29,1387059150,25.9,-151468750,-9.8,66580269390,147198,-4703,-3.1,6390073,1443,4208,2026-08-12,2026-08-15 15:56:54
3,0,NEW,20264635,명탐정 코난: 하이웨이의 타천사,2026-08-12,635246320,11.9,635246320,100,748229040,67964,67964,100,76792,809,1794,2026-08-12,2026-08-15 15:56:54
4,18,OLD,20255484,오케이 마담2,2026-08-12,362666260,6.8,360965260,21220.8,480616860,42926,42737,22612.2,54932,925,2514,2026-08-12,2026-08-15 15:56:54
5,-2,OLD,20262381,사랑의 하츄핑: 고래보석의 전설,2026-08-05,132244160,2.5,-37054180,-21.9,4578346770,14977,-4230,-22,487396,564,793,2026-08-12,2026-08-15 15:56:54
6,-2,OLD,20233219,호프,2026-07-15,75037550,1.4,-67304490,-47.3,47454738150,7631,-6447,-45.8,4430103,307,406,2026-08-12,2026-08-15 15:56:54
7,-2,OLD,20264148,어떻게 해야 했을까?,2026-07-29,23871450,0.4,-2894850,-10.8,573715400,2734,38,1.4,57475,51,93,2026-08-12,2026-08-15 15:56:54
8,-2,OLD,20261784,미니언즈 & 몬스터즈,2026-07-15,10252400,0.2,-12814350,-55.6,7645386970,1232,-1457,-54.2,769404,48,50,2026-08-12,2026-08-15 15:56:54
9,0,NEW,20185485,보헤미안 랩소디,2018-10-31,12068450,0.2,12068450,100,86293044235,1230,1230,100,9949616,54,171,2026-08-12,2026-08-15 15:56:54
10,0,NEW,19940067,애정만세,1995-06-17,10385850,0.2,10385850,100,28904450,1201,1201,100,3211,48,52,2026-08-12,2026-08-15 15:56:54
