rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20242837,왕과 사는 남자,2026-02-04,1676046780,77.2,-92356030,-5.2,94051329790,180529,-9108,-4.8,9777919,1697,6654,2026-03-05,2026-08-15 16:05:48
2,0,OLD,20256283,호퍼스,2026-03-04,116444100,5.4,-54871780,-32,839242880,11795,-5360,-31.2,81361,747,2041,2026-03-05,2026-08-15 16:05:48
3,1,OLD,20241266,휴민트,2026-02-11,69377800,3.2,-3920,0,19044184280,7105,268,3.9,1888368,542,934,2026-03-05,2026-08-15 16:05:48
4,1,OLD,20241501,매드 댄스 오피스,2026-03-04,32071700,1.5,-13312860,-29.3,107414630,3839,-1581,-29.2,12189,470,815,2026-03-05,2026-08-15 16:05:48
5,-2,OLD,20258444,브라이드!,2026-03-04,32473430,1.5,-40036010,-55.2,109538870,3357,-4121,-55.1,11103,370,600,2026-03-05,2026-08-15 16:05:48
6,1,OLD,20261181,너자 2,2026-02-25,13534300,0.6,-363800,-2.6,421325600,2388,-124,-4.9,48522,110,135,2026-03-05,2026-08-15 16:05:48
7,4,OLD,20247457,신의악단,2025-12-31,16543000,0.8,3474630,26.6,13432243990,1938,345,21.7,1408721,183,209,2026-03-05,2026-08-15 16:05:48
8,-2,OLD,20250875,우리는 매일매일,2026-03-04,15499450,0.7,-5568850,-26.4,42030750,1887,-636,-25.2,5017,125,150,2026-03-05,2026-08-15 16:05:48
9,0,OLD,20250365,햄넷,2026-02-25,16510400,0.8,-2171900,-11.6,344270880,1758,-221,-11.2,36406,175,202,2026-03-05,2026-08-15 16:05:48
10,-2,OLD,20250413,다이 마이 러브,2026-03-04,11753000,0.5,-5755600,-32.9,29261600,1519,-645,-29.8,3683,112,186,2026-03-05,2026-08-15 16:05:48
