rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,1889585970,60.9,570467090,43.2,27127015420,164974,46332,39.1,2517993,1969,6942,2025-08-29,2026-08-15 16:18:56
2,1,OLD,20241941,좀비딸,2025-07-30,342473970,11.0,86021780,33.5,49065921030,35788,7840,28.1,5181328,814,2215,2025-08-29,2026-08-15 16:18:56
3,1,OLD,20254501,F1 더 무비,2025-06-25,306959710,9.9,97926730,46.8,49869899500,28938,8379,40.8,4637695,743,1472,2025-08-29,2026-08-15 16:18:56
4,1,OLD,20256281,첫사랑 엔딩,2025-08-27,85489200,2.8,8322100,10.8,288177040,8755,517,6.3,32608,494,724,2025-08-29,2026-08-15 16:18:56
5,1,OLD,20256701,긴키 지방의 어느 장소에 대하여,2025-08-13,75857670,2.4,25349830,50.2,2255197510,7131,2257,46.3,221568,308,430,2025-08-29,2026-08-15 16:18:56
6,1,OLD,20256202,노바디2,2025-08-27,51100300,1.6,10695000,26.5,248497400,5032,742,17.3,30443,335,814,2025-08-29,2026-08-15 16:18:56
7,1,OLD,20210546,악마가 이사왔다,2025-08-13,41600640,1.3,3898340,10.3,3856038790,4564,377,9,406022,357,455,2025-08-29,2026-08-15 16:18:56
8,0,NEW,20160942,슈퍼소닉,2016-11-24,41800560,1.3,41800560,100,206386488,3774,3774,100,22980,124,216,2025-08-29,2026-08-15 16:18:56
9,0,OLD,20256185,프리키 프라이데이 2,2025-08-27,34198060,1.1,4366710,14.6,120494910,3616,372,11.5,13801,391,555,2025-08-29,2026-08-15 16:18:56
10,1,OLD,20256301,그랑 메종 파리,2025-08-27,13014900,0.4,1869400,16.8,48278900,1722,172,11.1,6676,119,210,2025-08-29,2026-08-15 16:18:56
