rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259781,토이 스토리 5,2026-06-17,714100090,33.9,87002160,13.9,11044619720,75206,15393,25.7,1066778,1254,4315,2026-06-24,2026-08-11 11:42:51
2,11,OLD,20250489,슈퍼걸,2026-06-24,350517560,16.6,337797560,2655.6,363237560,34938,34122,4181.6,35754,883,2916,2026-06-24,2026-08-11 11:42:51
2,30,OLD,20242402,눈동자,2026-06-24,320060870,15.2,318377870,18917.3,353585870,34938,34751,18583.4,38411,789,2559,2026-06-24,2026-08-11 11:42:51
4,-2,OLD,20252402,군체,2026-05-21,234278960,11.1,-1287020,-0.5,59047319070,24627,1377,5.9,5600625,706,1809,2026-06-24,2026-08-11 11:42:51
5,-2,OLD,20248252,와일드 씽,2026-06-03,176013150,8.4,8660730,5.2,11182800680,19418,1528,8.5,1153965,651,1496,2026-06-24,2026-08-11 11:42:51
6,-2,OLD,20263030,백룸,2026-05-27,86090650,4.1,-27126070,-24,11904408330,8608,-1831,-17.5,1117070,339,503,2026-06-24,2026-08-11 11:42:51
7,0,NEW,20261524,짝사랑 세계,2026-06-24,25118980,1.2,25118980,100,29006980,3562,3562,100,3994,150,275,2026-06-24,2026-08-11 11:42:51
8,0,NEW,20258945,너만 보이는 날,2026-06-24,29351800,1.4,29351800,100,59734800,3337,3337,100,6704,158,201,2026-06-24,2026-08-11 11:42:51
9,0,NEW,20246318,해피엔드,2025-04-30,13473950,0.6,13473950,100,1342114950,1514,1514,100,136582,82,92,2026-06-24,2026-08-11 11:42:51
10,-5,OLD,20250655,디스클로저 데이,2026-06-10,14702400,0.7,-19060150,-56.5,2701864530,1506,-1918,-56,250840,105,113,2026-06-24,2026-08-11 11:42:51
