rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20233219,호프,2026-07-15,1658248600,68.4,483528400,41.2,30780993660,153910,38913,33.8,2802235,2256,8064,2026-07-24,2026-08-15 15:57:43
2,0,OLD,20261784,미니언즈 & 몬스터즈,2026-07-15,196090780,8.1,38038640,24.1,4776939340,19957,3244,19.4,465005,794,1848,2026-07-24,2026-08-15 15:57:43
3,0,OLD,20259946,모아나,2026-07-08,160572600,6.6,30430630,23.4,9048934420,16041,2780,21,838276,743,1414,2026-07-24,2026-08-15 15:57:43
4,0,OLD,20242402,눈동자,2026-06-24,102241700,4.2,5803130,6,15302420120,9531,114,1.2,1484006,603,1035,2026-07-24,2026-08-15 15:57:43
5,0,OLD,20259781,토이 스토리 5,2026-06-17,97058920,4.0,18402870,23.4,28767124230,9456,1413,17.6,2792602,526,791,2026-07-24,2026-08-15 15:57:43
6,0,OLD,20262902,다윗,2026-07-10,50414700,2.1,8597200,20.6,1763738170,5347,845,18.8,179205,318,393,2026-07-24,2026-08-15 15:57:43
7,8,OLD,20264665,드림 애니멀즈: 더무비,2026-07-24,27319050,1.1,24338050,816.4,109862850,3368,2989,788.7,12472,305,389,2026-07-24,2026-08-15 15:57:43
8,-1,OLD,20264753,호컴,2026-07-22,14102200,0.6,753900,5.6,54961700,1540,32,2.1,6190,123,179,2026-07-24,2026-08-15 15:57:43
9,-1,OLD,20252402,군체,2026-05-21,13232820,0.5,65620,0.5,62663851870,1199,-82,-6.4,5947403,131,156,2026-07-24,2026-08-15 15:57:43
10,10,OLD,20248252,와일드 씽,2026-06-03,8107200,0.3,5547250,216.7,12981378590,1112,792,247.5,1344042,41,44,2026-07-24,2026-08-15 15:57:43
