rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20254121,살목지,2026-04-08,752287270,55.0,-1312076820,-63.6,8296087960,73629,-124040,-62.8,797630,1279,4566,2026-04-13,2026-08-11 11:43:34
2,1,OLD,20242837,왕과 사는 남자,2026-02-04,224412330,16.4,-434456150,-65.9,158523387750,23806,-42163,-63.9,16421028,926,2865,2026-04-13,2026-08-11 11:43:34
3,-1,OLD,20261782,프로젝트 헤일메리,2026-03-18,266329670,19.5,-805693390,-75.2,23287621920,23672,-73647,-75.7,2065782,1087,2811,2026-04-13,2026-08-11 11:43:34
4,5,OLD,20262343,크라임 101,2026-04-08,8075580,0.6,-10617640,-56.8,114961220,1299,-1324,-50.5,15868,138,264,2026-04-13,2026-08-11 11:43:34
5,3,OLD,20261666,네가 마지막으로 남긴 노래,2026-04-01,10060050,0.7,-23975640,-70.4,780299200,1115,-2227,-66.6,77315,227,274,2026-04-13,2026-08-11 11:43:34
6,5,OLD,20192680,끝장수사,2026-04-02,9610670,0.7,-10913330,-53.2,777979150,1070,-1102,-50.7,84082,220,285,2026-04-13,2026-08-11 11:43:34
7,-1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,11723500,0.9,-50631900,-81.2,62725335150,928,-3918,-80.9,5802755,69,98,2026-04-13,2026-08-11 11:43:34
8,-1,OLD,20261622,위 리브 인 타임,2026-04-08,8908850,0.7,-19625050,-68.8,170240800,921,-2855,-75.6,22152,179,283,2026-04-13,2026-08-11 11:43:34
9,14,OLD,20247648,내 이름은,2026-04-15,7290000,0.5,2670000,57.8,62316000,729,275,60.6,6375,2,2,2026-04-13,2026-08-11 11:43:34
10,-1,OLD,20261906,명탐정 코난: 세기말의 마술사,2026-03-27,5879750,0.4,-21251150,-78.3,954745200,599,-2024,-77.2,92744,117,133,2026-04-13,2026-08-11 11:43:34
