rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20254121,살목지,2026-04-08,2379280370,47.1,1198110090,101.4,5479436600,226983,115217,103.1,526332,1463,5463,2026-04-11,2026-08-15 16:02:53
2,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,1342573330,26.6,699809500,108.9,21949269190,121246,64859,115,1944791,1264,3643,2026-04-11,2026-08-15 16:02:53
3,0,OLD,20242837,왕과 사는 남자,2026-02-04,713738900,14.1,332865930,87.4,157640106940,70653,32030,82.9,16331253,1052,3416,2026-04-11,2026-08-15 16:02:53
4,0,NEW,20262648,런닝맨: 라이트&쉐도우,2026-04-11,55888450,1.1,55888450,100,59409450,6701,6701,100,7204,196,345,2026-04-11,2026-08-15 16:02:53
5,7,OLD,20256283,호퍼스,2026-03-04,57027450,1.1,48749650,588.9,7380355450,5725,4865,565.7,748222,296,380,2026-04-11,2026-08-15 16:02:53
6,2,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,71631500,1.4,43918500,158.5,62651256250,5467,3428,168.1,5796981,77,126,2026-04-11,2026-08-15 16:02:53
7,-3,OLD,20261622,위 리브 인 타임,2026-04-08,35201900,0.7,5130400,17.1,132798050,4089,432,11.8,17455,230,379,2026-04-11,2026-08-15 16:02:53
8,-2,OLD,20261666,네가 마지막으로 남긴 노래,2026-04-01,36237950,0.7,12648490,53.6,736203460,3544,1045,41.8,72858,292,351,2026-04-11,2026-08-15 16:02:53
9,-2,OLD,20262343,크라임 101,2026-04-08,24338670,0.5,6634240,37.5,88192420,3351,942,39.1,11946,182,349,2026-04-11,2026-08-15 16:02:53
10,-5,OLD,20192680,끝장수사,2026-04-02,25826650,0.5,2163050,9.1,747844480,2655,111,4.4,80840,288,411,2026-04-11,2026-08-15 16:02:53
