rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,558482810,43.1,-54328880,-8.9,43934480870,48732,-5464,-10.1,4060531,1370,4223,2025-09-09,2026-08-15 16:18:47
2,0,OLD,20233039,살인자 리포트,2025-09-05,211423950,16.3,3650930,1.8,1908216270,21398,713,3.4,194827,691,2231,2025-09-09,2026-08-15 16:18:47
3,0,OLD,20256702,컨저링: 마지막 의식,2025-09-03,165257400,12.8,-31258300,-15.9,2757901140,15407,-2997,-16.3,266958,777,1788,2025-09-09,2026-08-15 16:18:47
4,0,OLD,20254501,F1 더 무비,2025-06-25,100349940,7.8,-4625300,-4.4,52874221530,9733,-275,-2.7,4933212,612,1184,2025-09-09,2026-08-15 16:18:47
5,0,OLD,20241941,좀비딸,2025-07-30,74741800,5.8,4592890,6.5,52237232390,7944,800,11.2,5511541,615,1233,2025-09-09,2026-08-15 16:18:47
6,0,OLD,20256281,첫사랑 엔딩,2025-08-27,27849400,2.2,-2939600,-9.5,1099911000,2697,-304,-10.1,115336,262,351,2025-09-09,2026-08-15 16:18:47
7,0,OLD,20256071,투게더,2025-09-03,20294000,1.6,3627700,21.8,279448500,2505,771,44.5,33273,196,394,2025-09-09,2026-08-15 16:18:47
8,3,OLD,20249072,3학년 2학기,2025-09-03,9674900,0.7,4978600,106,69100100,1268,705,125.2,8207,74,85,2025-09-09,2026-08-15 16:18:47
9,0,OLD,20246333,3670,2025-09-03,10005200,0.8,2693000,36.8,89793400,1040,320,44.4,9312,71,88,2025-09-09,2026-08-15 16:18:47
10,0,NEW,20245485,귀시,2025-09-17,9153000,0.7,9153000,100,11093000,1017,1017,100,1211,4,5,2025-09-09,2026-08-15 16:18:47
