rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20249255,만약에 우리,2025-12-31,1329983410,29.5,715059710,116.3,14139271110,133179,71705,116.6,1452084,1116,4089,2026-01-17,2026-08-15 16:12:50
2,0,OLD,20256396,아바타: 불과 재,2025-12-17,973998540,21.6,557293580,133.7,73510141330,77508,44952,138.1,6311858,1048,2584,2026-01-17,2026-08-15 16:12:50
3,3,OLD,20250482,"신비아파트 10주년 극장판: 한 번 더, 소환",2026-01-14,470390990,10.4,349305100,288.5,999351730,52370,38904,288.9,111617,868,1746,2026-01-17,2026-08-15 16:12:50
4,-1,OLD,20250188,하트맨,2026-01-14,435831540,9.7,230136320,111.9,1108391960,46295,24282,110.3,119305,820,2709,2026-01-17,2026-08-15 16:12:50
5,-1,OLD,20247457,신의악단,2025-12-31,458351360,10.2,265972370,138.3,3679781250,45981,26453,135.5,386551,734,1450,2026-01-17,2026-08-15 16:12:50
6,-1,OLD,20252432,주토피아 2,2025-11-26,302868810,6.7,166919720,122.8,80952854440,30637,16519,117,8412319,728,1394,2026-01-17,2026-08-15 16:12:50
7,0,OLD,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,110132280,2.4,49700320,82.2,7986322000,11103,5073,84.1,825015,407,647,2026-01-17,2026-08-15 16:12:50
8,3,OLD,20250299,고고다이노 극장판: 곤충세계 대모험,2026-01-14,63683300,1.4,51796400,435.7,118160800,6976,5469,362.9,13237,240,343,2026-01-17,2026-08-15 16:12:50
9,1,OLD,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,38699900,0.9,22295250,135.9,4459576280,3960,2236,129.7,469492,213,238,2026-01-17,2026-08-15 16:12:50
10,-2,OLD,20228555,더 퍼스트 슬램덩크,2023-01-04,40542900,0.9,11927000,41.7,51484842705,2741,692,33.8,4915988,57,133,2026-01-17,2026-08-15 16:12:50
