rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,882979450,31.3,-373511270,-29.7,23645057180,83714,-33775,-28.7,2215532,879,3249,2025-10-19,2026-08-15 16:17:06
2,0,OLD,20228988,보스,2025-10-03,389188700,13.8,-94582060,-19.6,21771879700,39677,-9630,-19.5,2258169,901,2984,2025-10-19,2026-08-15 16:17:06
3,0,OLD,20257658,극장판 주술회전: 회옥·옥절,2025-10-16,307944290,10.9,-100834320,-24.7,1366623070,30491,-9312,-23.4,133743,740,2154,2025-10-19,2026-08-15 16:17:06
4,0,OLD,20243561,어쩔수가없다,2025-09-24,255191570,9.1,-95834700,-27.3,27219769040,25582,-9103,-26.2,2777932,821,2003,2025-10-19,2026-08-15 16:17:06
5,1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,176273670,6.3,-9133670,-4.9,59075471690,17563,-766,-4.2,5468578,515,751,2025-10-19,2026-08-15 16:17:06
6,-1,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,182302900,6.5,-62938810,-25.7,4797680180,15787,-5218,-24.8,447821,570,1020,2025-10-19,2026-08-15 16:17:06
7,0,OLD,20256684,웨폰,2025-10-15,105029910,3.7,-50495420,-32.5,546730190,10026,-4876,-32.7,54428,544,898,2025-10-19,2026-08-15 16:17:06
8,0,OLD,20256526,브레드이발소: 베이커리타운의 악당들,2025-09-27,62427600,2.2,-7483000,-10.7,2377762100,7548,-1431,-15.9,269139,252,410,2025-10-19,2026-08-15 16:17:06
9,0,NEW,20258628,이찬원 정규 2집 ‘찬란’ 청음회, ,23568000,0.8,23568000,100,23568000,5892,5892,100,5892,40,40,2025-10-19,2026-08-15 16:17:06
10,-1,OLD,20243864,연의 편지,2025-10-01,51706660,1.8,-6029530,-10.4,1952734790,5402,-562,-9.4,207060,320,404,2025-10-19,2026-08-15 16:17:06
