rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,1,OLD,20242964,얼굴,2025-09-11,401917270,30.9,-747302680,-65,3734854680,39495,-68779,-63.5,356725,878,2935,2025-09-15,2026-08-15 16:18:08
2,-1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,372320260,28.6,-952716270,-71.9,48788290040,33239,-86894,-72.3,4499189,1065,3109,2025-09-15,2026-08-15 16:18:08
3,1,OLD,20233039,살인자 리포트,2025-09-05,90213020,6.9,-159939380,-63.9,3065046770,8974,-14437,-61.7,306557,669,1429,2025-09-15,2026-08-15 16:18:08
4,-1,OLD,20254501,F1 더 무비,2025-06-25,63342760,4.9,-130325070,-67.3,53725101880,8616,-17765,-67.3,5047621,602,1052,2025-09-15,2026-08-15 16:18:08
5,0,OLD,20256702,컨저링: 마지막 의식,2025-09-03,79315240,6.1,-172496030,-68.5,3920429730,7298,-15679,-68.2,373073,579,1059,2025-09-15,2026-08-15 16:18:08
6,0,OLD,20241941,좀비딸,2025-07-30,32954600,2.5,-95139000,-74.3,52716340590,4875,-13366,-73.3,5580168,459,653,2025-09-15,2026-08-15 16:18:08
7,0,OLD,20247245,홈캠,2025-09-10,41183800,3.2,-98109800,-70.4,620764300,4174,-9627,-69.8,66250,235,611,2025-09-15,2026-08-15 16:18:08
8,0,OLD,20257083,건국전쟁2 ,2025-09-10,26891000,2.1,-36878400,-57.8,237119450,2902,-3140,-52,23751,319,425,2025-09-15,2026-08-15 16:18:08
9,0,OLD,20030047,모노노케 히메,2003-04-25,41343000,3.2,-68156500,-62.2,648450000,2246,-3523,-61.1,35602,25,98,2025-09-15,2026-08-15 16:18:08
10,14,OLD,20243864,연의 편지,2025-10-01,13644000,1.0,7449000,120.2,26428600,1452,791,119.7,2831,6,10,2025-09-15,2026-08-15 16:18:08
