rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256396,아바타: 불과 재,2025-12-17,2418246230,44.1,-718073470,-22.9,64231318380,201728,-59057,-22.6,5558159,1733,5189,2026-01-04,2026-08-15 16:13:23
2,0,OLD,20249255,만약에 우리,2025-12-31,980875160,17.9,-18139010,-1.8,4717187480,98665,-2144,-2.1,493114,918,2654,2026-01-04,2026-08-15 16:13:23
3,0,OLD,20252432,주토피아 2,2025-11-26,788872580,14.4,-169690210,-17.7,77850365410,81230,-17183,-17.5,8088641,950,2760,2026-01-04,2026-08-15 16:13:23
4,0,OLD,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,447479390,8.2,33235070,8,6360535260,43686,1243,2.9,657391,732,1414,2026-01-04,2026-08-15 16:13:23
5,0,OLD,20247457,신의악단,2025-12-31,213587320,3.9,-8016670,-3.6,1057830170,21817,-1415,-6.1,115147,500,728,2026-01-04,2026-08-15 16:13:23
6,0,OLD,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,175591140,3.2,-15536260,-8.1,3834049780,18578,-1599,-7.9,403036,540,734,2026-01-04,2026-08-15 16:13:23
7,0,OLD,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,108266300,2.0,-8554110,-7.3,544821070,11913,-1045,-8.1,59560,493,606,2026-01-04,2026-08-15 16:13:23
8,1,OLD,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,39645420,0.7,-2146480,-5.1,2057003610,4325,-184,-4.1,233956,221,238,2026-01-04,2026-08-15 16:13:23
9,-1,OLD,20258272,톰과 제리: 황금나침반 대소동,2026-01-01,37753980,0.7,-6485570,-14.7,235352150,4197,-905,-17.7,26491,338,375,2026-01-04,2026-08-15 16:13:23
10,0,OLD,20259893,화양연화 특별판,2025-12-31,31007100,0.6,-11193000,-26.5,263535852,3000,-1153,-27.8,26574,160,176,2026-01-04,2026-08-15 16:13:23
