rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,233015130,32.0,-17677480,-7.1,12634166010,23289,-1567,-6.3,1269762,1099,3484,2026-05-12,2026-08-11 11:43:16
2,0,OLD,20254121,살목지,2026-04-08,135801390,18.7,-13835840,-9.2,31252481390,13398,-1163,-8,3050716,891,2632,2026-05-12,2026-08-11 11:43:16
3,1,OLD,20261782,프로젝트 헤일메리,2026-03-18,92794180,12.8,6466160,7.5,31755177320,7512,463,6.6,2797527,545,961,2026-05-12,2026-08-11 11:43:16
4,-1,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,72908300,10.0,51950,0.1,12870231000,7350,159,2.2,1333246,730,1641,2026-05-12,2026-08-11 11:43:16
5,1,OLD,20242837,왕과 사는 남자,2026-02-04,42324220,5.8,10447020,32.8,162575640550,4875,1429,41.5,16841842,398,592,2026-05-12,2026-08-11 11:43:16
6,-1,OLD,20240532,짱구,2026-04-22,41101850,5.7,-2679370,-6.1,3754787130,4170,-277,-6.2,385226,436,791,2026-05-12,2026-08-11 11:43:16
7,0,OLD,20262685,란 12.3,2026-04-22,22971150,3.2,7764200,51.1,2340603860,2566,976,61.4,234543,275,375,2026-05-12,2026-08-11 11:43:16
8,1,OLD,20262947,모탈 컴뱃 2,2026-05-06,12890900,1.8,350650,2.8,161543190,1216,48,4.1,14433,316,404,2026-05-12,2026-08-11 11:43:16
9,1,OLD,20247648,내 이름은,2026-04-15,8668500,1.2,425300,5.2,1845035680,1069,173,19.3,206709,103,136,2026-05-12,2026-08-11 11:43:16
10,2,OLD,20261943,올 그린스,2026-05-06,4909500,0.7,396900,8.8,62722550,554,70,14.5,7695,107,139,2026-05-12,2026-08-11 11:43:16
