rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20256757,극장판 체인소 맨: 레제편,2025-09-24,366407110,31.5,-740430530,-66.9,20015043500,35256,-69133,-66.2,1871883,833,2622,2025-10-13,2026-08-15 16:17:49
2,0,OLD,20228988,보스,2025-10-03,271515880,23.3,-638848500,-70.2,19950773980,28880,-64377,-69,2065442,921,3603,2025-10-13,2026-08-15 16:17:49
3,0,OLD,20243561,어쩔수가없다,2025-09-24,162153200,13.9,-378968220,-70,25963917390,17150,-37556,-68.7,2647571,823,2343,2025-10-13,2026-08-15 16:17:49
4,0,OLD,20256397,원 배틀 애프터 어나더,2025-10-01,82810540,7.1,-189919550,-69.6,3979959460,8514,-18539,-68.5,375871,552,997,2025-10-13,2026-08-15 16:17:49
5,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,56802940,4.9,-186968290,-76.7,58437735990,5607,-18680,-76.9,5404704,485,740,2025-10-13,2026-08-15 16:17:49
6,0,OLD,20254021,트론: 아레스,2025-10-08,53295940,4.6,-127599660,-70.5,1621775120,4833,-10884,-69.2,144846,600,1119,2025-10-13,2026-08-15 16:17:49
7,1,OLD,20243864,연의 편지,2025-10-01,23846900,2.0,-77531690,-76.5,1732310040,2481,-8199,-76.8,183260,333,416,2025-10-13,2026-08-15 16:17:49
8,0,NEW,20257728,중간계,2025-10-15,12474000,1.1,12474000,100,14006000,1782,1782,100,1948,7,9,2025-10-13,2026-08-15 16:17:49
9,1,OLD,20249641,나쁜계집애: 달려라 하니,2025-10-07,13013400,1.1,-32610280,-71.5,456845730,1613,-3187,-66.4,50805,254,279,2025-10-13,2026-08-15 16:17:49
10,4,OLD,20244267,사람과 고기,2025-10-07,10150400,0.9,-8064100,-44.3,97794140,1181,-805,-40.5,10816,80,93,2025-10-13,2026-08-15 16:17:49
