rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20241941,좀비딸,2025-07-30,2063574260,40.3,-506295580,-19.7,42835210080,211059,-50524,-19.3,4518773,1442,6003,2025-08-17,2026-08-15 16:20:43
2,0,OLD,20254501,F1 더 무비,2025-06-25,1159259850,22.6,-302783650,-20.7,45410257240,103896,-26575,-20.4,4205973,969,2674,2025-08-17,2026-08-15 16:20:43
3,0,OLD,20210546,악마가 이사왔다,2025-08-13,457626580,8.9,-115126860,-20.1,2597968070,45855,-12042,-20.8,270059,789,2666,2025-08-17,2026-08-15 16:20:43
4,0,OLD,20256701,긴키 지방의 어느 장소에 대하여,2025-08-13,238754430,4.7,-31070530,-11.5,1038739490,22932,-2901,-11.2,101644,432,694,2025-08-17,2026-08-15 16:20:43
5,1,OLD,20254275,킹 오브 킹스,2025-07-16,179133800,3.5,10887170,6.5,11742425736,19531,1752,9.9,1243718,539,671,2025-08-17,2026-08-15 16:20:43
6,-1,OLD,20248711,발레리나,2025-08-06,126387710,2.5,-59807350,-32.1,2858831330,12350,-5801,-32,286881,526,800,2025-08-17,2026-08-15 16:20:43
7,0,OLD,20247460,배드 가이즈 2,2025-07-30,110313980,2.2,-6394900,-5.5,3329013290,11878,-628,-5,368716,476,596,2025-08-17,2026-08-15 16:20:43
8,0,OLD,20252680,스머프,2025-08-06,108147630,2.1,-2526350,-2.3,1385113050,11798,-236,-2,155229,507,643,2025-08-17,2026-08-15 16:20:43
9,0,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,190379000,3.7,-1479500,-0.8,392845500,11460,-88,-0.8,23632,37,37,2025-08-17,2026-08-15 16:20:43
10,5,OLD,20251543,독립군: 끝나지 않은 전쟁,2025-08-13,42516500,0.8,17240700,68.2,151422400,4606,1813,64.9,16392,163,176,2025-08-17,2026-08-15 16:20:43
