rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20259626,마이클,2026-05-13,2041192250,50.9,-343764890,-14.4,7330675970,179025,-25397,-12.4,647892,1661,6416,2026-05-17,2026-08-11 11:43:13
2,0,OLD,20259773,슈퍼 마리오 갤럭시,2026-04-29,597054380,14.9,38020540,6.8,14233479150,59067,3801,6.9,1469486,903,2169,2026-05-17,2026-08-11 11:43:13
3,0,OLD,20259791,악마는 프라다를 입는다 2,2026-04-29,450656330,11.2,-111710960,-19.9,14527452220,40144,-9739,-19.5,1444186,847,2516,2026-05-17,2026-08-11 11:43:13
4,0,OLD,20254121,살목지,2026-04-08,353002090,8.8,-79098990,-18.3,32543007760,32131,-6692,-17.2,3169708,743,2010,2026-05-17,2026-08-11 11:43:13
5,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,146776040,3.7,-34187360,-18.9,32302660210,13124,-2743,-17.3,2847144,424,598,2026-05-17,2026-08-11 11:43:13
6,0,OLD,20194376,탑건: 매버릭,2022-06-22,74198600,1.8,-16780010,-18.4,88794591954,6030,-1169,-16.2,8270540,135,195,2026-05-17,2026-08-11 11:43:13
7,2,OLD,20242837,왕과 사는 남자,2026-02-04,50713170,1.3,1569170,3.2,162785868790,4854,190,4.1,16863879,252,330,2026-05-17,2026-08-11 11:43:13
8,2,OLD,20040695,이프 온리,2004-10-29,55535390,1.4,3883580,7.5,7155917770,4820,345,7.7,1055590,242,302,2026-05-17,2026-08-11 11:43:13
9,-1,OLD,20240532,짱구,2026-04-22,49453400,1.2,-412970,-0.8,3943132220,4676,-8,-0.2,403857,284,407,2026-05-17,2026-08-11 11:43:13
10,-3,OLD,20252801,교생실습,2026-05-13,36358800,0.9,-11334550,-23.8,185416850,4109,-1141,-21.7,22022,237,340,2026-05-17,2026-08-11 11:43:13
