rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,b_date,c_date
1,0,OLD,20254121,살목지,2026-04-08,713827430,43.0,-188759890,-20.9,1918985950,70759,-19152,-21.3,187583,1219,3974,2026-04-09,2026-08-11 11:43:36
2,0,OLD,20261782,프로젝트 헤일메리,2026-03-18,373716480,22.5,19408250,5.5,19963932030,33951,1812,5.6,1767158,1163,3013,2026-04-09,2026-08-11 11:43:36
3,0,OLD,20242837,왕과 사는 남자,2026-02-04,302668130,18.2,46795470,18.3,156545495070,32842,5318,19.3,16221977,1062,3241,2026-04-09,2026-08-11 11:43:36
4,0,OLD,20261622,위 리브 인 타임,2026-04-08,26511750,1.6,-9363150,-26.1,67524650,3638,-1699,-31.8,9709,221,437,2026-04-09,2026-08-11 11:43:36
5,1,OLD,20192680,끝장수사,2026-04-02,24555920,1.5,-5604230,-18.6,698354230,2734,-764,-21.8,75641,350,510,2026-04-09,2026-08-11 11:43:36
6,-1,OLD,20262343,크라임 101,2026-04-08,15062860,0.9,-8391600,-35.8,46149320,2161,-1352,-38.5,6186,194,384,2026-04-09,2026-08-11 11:43:36
7,1,OLD,20261666,네가 마지막으로 남긴 노래,2026-04-01,19102200,1.2,-6546750,-25.5,676376050,2143,-692,-24.4,66815,306,376,2026-04-09,2026-08-11 11:43:36
8,4,OLD,20261906,명탐정 코난: 세기말의 마술사,2026-03-27,15312450,0.9,5407150,54.6,881018250,1681,638,61.2,85531,132,162,2026-04-09,2026-08-11 11:43:36
9,1,OLD,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,16849000,1.0,1090000,6.9,62551911750,1297,89,7.4,5789475,77,114,2026-04-09,2026-08-11 11:43:36
10,11,OLD,20173226,패왕별희 디 오리지널,2017-03-30,10596750,0.6,6308750,147.1,1550001108,1069,656,158.8,166168,42,49,2026-04-09,2026-08-11 11:43:36
